defect	-20663.74	-27978.06	10249.03	-4823.58	4513.61	1203.94	3516.83	-1092.44	-1433.71	-454.73	-448.54	-427.31	-2115.06	-1365.13	1784.39	531.07	337.68	1270.99	-362.47	2232.27	1580.4	1828.79	-509.07	-523.79	-29.31	88.8	776.69	-970.56	-461.92	671.1	536.69	-377.86	146.63	1631.18
defects	-18509.59	-29718.79	11598.07	1188.29	1785.52	69.31	1402.4	1192.88	-1970.34	-450.15	299.32	427.19	-1503.83	-458.65	-416.92	804.45	391.56	-466.8	-348.63	-2083.71	148.79	58.17	-973.72	801.76	264.78	595.99	-898.6	1006.63	177.63	-675.13	1854.41	-5.67	-59.32	-675.5
deficient	-11245.38	-14264.57	6067.53	1374.95	4281.73	-3179.22	-121.42	2014.6	-1645.05	1964.94	603.24	-1628.98	136.87	721.83	-2128.64	1218.33	328.26	-2555.68	736.63	-423.53	2987.22	3566.26	-1437.88	587.49	-1068.51	421.52	-1115.11	861.79	348.55	689.73	-442.23	467.85	226.43	-801.6
deformation	-8212.51	-16130.58	11454.31	-2629.55	2445.21	-765.71	1043.16	1331.89	-1233.85	695.32	-2892.37	1130.36	-1917.44	302.65	-193.99	1023.39	-864.83	1588.18	-441.58	-348.01	-492.01	168.58	1251.13	545.48	197.53	-377.27	325.29	234.07	-1776.83	136.78	817.47	-134.98	755.8	-365.14
deformations	-8818.54	-17787.03	13017.91	-662.99	536.04	-1238.87	1084.82	1451.14	-1547.28	226.84	-2395.03	2982.43	-976.73	-428.12	90.03	-198.48	-1602.93	1596.83	-839.88	141.14	-4370.1	856.28	-1278.23	252.99	-1223.31	232.72	-208.57	1349.01	-266.01	310.81	417.74	-422.82	-319.28	-1038.89
deformed	-14632.31	-21913.15	15008.16	-368.97	1666.21	1542.3	2500.83	0.54	-595.11	-395.25	401.14	2660.4	-394.03	1490.25	68.09	4145.83	2385.58	-1286.29	-2988.81	2007.12	604.53	-1332.39	965.76	805.36	-2287.96	-251.4	664.37	2416.13	698.07	231.42	1473.73	383.48	-1106.31	-440.19
degeneracy	-12644.31	-13968.49	15463.55	1708.63	1101.44	2057.04	1830.04	1442.9	2774.87	855.09	-1689.09	-983.25	2647.64	1589.4	-2867.91	-780.81	-1383.24	-45.18	-291.57	-1658.28	-97.23	-790.74	1031.37	2606.06	-412.54	122.05	-2594.6	-2228.31	188.71	1623.8	3583.83	-1116.33	-159.9	-2548.2
degenerate	-16584.45	-21786.78	14631.97	-173.89	1091.25	4890.58	2579.15	2468.42	1074.45	-425.76	1618.32	-203.53	-1552.05	-1638.15	1166.92	2364.27	-1268.23	1360.45	1225.13	1446.73	1276.62	1287.26	-729.53	279.96	2046.67	298.42	-609.41	-257.06	-322.59	-640.89	802.08	-336.34	-379	-736.54
degree	-3596	-15518.87	12579.76	-4553.45	1563.17	851.62	1692.81	-275.11	525.92	-485.08	834.14	-3741.36	2057.64	-1946.16	174.11	-1219.43	518.89	281.31	-406.81	-600.83	897.4	245.17	958.33	251.99	967.88	-300.3	1031.72	747.94	-472.32	-713.84	1244.99	452.42	-207.36	29.28
degrees	-13465.52	-19990.83	10977.01	-3218.25	3772.88	-1814.36	2147.79	1542.09	1637.31	847.91	-1799.31	603.65	-22.24	-874.92	-1452.67	-89.1	150.72	495.66	2519.21	-3203.09	632.6	264.97	1814.04	-428.17	-2161.76	533.43	760.94	-311.94	854.43	499.53	567.58	-1537.62	1075.01	-675.64
delay	-5282.49	-20909.45	13927.32	-909.69	-165.87	814.35	3242.08	99.05	990.72	-1336.53	995.82	534.51	-2680.82	816.63	276.92	-3121.79	1746.4	2520.69	1454.12	-634.49	1247.86	-646.44	-1442.97	-120.97	-820.61	-950.49	-597.19	-204.22	884.49	-105.31	-57.29	202.88	-24.64	-557.02
delayed	-8664.35	-18170.63	10755.53	-982.01	1392.79	334.34	207.84	779.39	707.68	414.36	2352.55	-1646.21	494.52	2037.44	350.45	-271.35	-958.76	3796.72	-19.59	3042.48	1783.21	-2262.15	320.74	455.55	76.18	450.11	-282.54	-76.85	464.82	320.29	-916.13	-58.58	24.77	1052.58
delocalization	-8902.97	-20203.02	10033.35	-269.96	660.24	987.76	1486.47	152.47	528.99	-505.8	2119.16	804.36	-24.73	-857.78	999.71	1801.07	586.21	-3172.34	-851.35	-1806.54	-1966.06	1277.65	-51.05	-309.73	428.45	774.79	-1067.7	1637.75	-1013.74	92.97	1486.5	-448.14	-517.38	1160.21
demonstration	-3533.8	-17234.39	12990.8	-4196.26	4571.43	-853.16	454.67	768.78	-1.6	2099.91	1435.13	-1564.58	866.53	-84.7	-1214.43	-490.61	148.47	-1055.79	-279.05	-319.57	-26.49	1195.98	-500.96	-1339.67	-492.55	-157.06	850	-119.49	307.03	475.06	325.22	-430.13	144.12	62.06
dendritic	-18563.82	-19583.28	1513.47	-3947.4	4333.75	2809.66	4778.77	558.98	-5075.58	654.06	-2454.78	378.3	-62.04	1558.99	-4956.51	858.82	2921.73	509.73	1951.15	-1604.52	393.44	-556.09	2664.97	1154.78	3057.76	1343.56	483.1	-814.29	-1573.22	1759.88	920.61	-620.73	387.05	-400.87
dense	-15212.15	-23500.24	13128.43	-4091.27	1755.62	1609.05	2239.09	447.19	1505.94	-2380.17	1521.43	-345.34	205.29	-294.59	-1005.16	68.84	1506.41	1220	-214.1	-1697.57	-180.31	-1615.91	152.02	-762.99	-720.09	708.25	922.5	47.76	1204.03	-2374.57	-1084.6	-543.89	838.25	-447.08
densities	-30592.87	-23476.13	18577.69	-4522.57	-2623.27	-1056.22	1670.21	-2685.9	-574.14	2739.6	997.56	1141.39	-25.82	1203.35	-1625.81	1122.23	6.17	21.84	1812.66	-2081.03	722.49	1227.82	-621.07	2043.76	-2405.13	-1432.43	943.16	1550.73	33.67	1432.91	-259.35	332.18	1191.8	-2313.33
density	-12669.1	-24197.27	13374.38	-4678.26	2271.71	213.35	2521.09	491.52	-191.89	985.98	-51.64	-133.32	265.32	-233.18	212.24	-652.9	390.32	566.94	-481	16.72	1598.89	-388.87	8.81	53.45	-144.13	327.33	202.34	105.97	68.57	-37.61	293.07	-257.54	-232.8	-401.05
dependence	-21400.37	-26568.62	15009.97	-2152.45	3223.33	-564.93	-1297.99	1411.89	564.31	650.58	-579.43	366.53	999.1	1766.8	150.68	414.19	657.27	-144.58	474.9	323.51	2283.03	1125.26	275.35	846.2	-799.9	-347.43	204.72	-68.29	5.06	935.48	930.25	668.26	-507.28	-271.57
dependent	-11032.31	-23627.57	15258.28	-3395.46	1657.04	-108.2	1416.39	505.13	97.5	1123.99	-167.04	48.04	135.79	779.87	632.46	-777.25	-166.33	1430.45	-325.39	-559.84	626.38	79.3	-258.98	211.46	-423.01	297.42	-37.71	-277.79	-378.34	-238.55	-140.55	16.18	-154.47	-157
dephasing	-4260.95	-20659.28	13930.73	-2872.65	297.99	2225.24	1343.96	-385.47	575.43	947.41	-451.35	-879.11	-356.09	1876.77	97.02	-748.42	-224.96	1105.95	-1158.72	-37.12	2562.34	-1564.36	545.62	935.48	-456.7	-154.07	-181.06	-1086.36	47.7	75.56	565.98	-211.7	580.83	15.36
depinning	-9599.5	-21637.24	8475.5	2503.95	-454.27	-42.26	2574.42	215.21	2328.68	-441.89	1324.59	-2971.68	-2970.46	-2245.46	-142.85	2132.26	1088.23	1253.68	1955.71	2396.06	1853.24	1126.61	-270.89	-166.03	-688.31	-973.28	817.4	-1139.31	732.22	539.23	471.62	249.26	902.95	74.02
depletion	-6579.37	-17501.63	9743.76	-672.29	-1057.68	2284.72	741.47	-583.36	-3712.34	1340.86	-1861.07	-3422.59	2052.15	1252.12	1546.76	1155.74	1588.4	2082.4	-125.94	-313.77	1814.49	-3108.19	1030.66	-1510.24	329.94	-283.85	1091.24	-745.04	-608.15	-429.41	-184.04	71.18	-1246.1	252.53
depolarization	-15258.38	-10194.23	10293.49	-3554.2	2594.02	-45.83	-438.63	4193.28	5033.62	-1231.4	-707.71	5366.5	2329.37	1785.57	4772.71	232.58	-456.98	1013.68	861.47	620.35	-1269.96	1625.65	-1478.8	1032.8	1946.13	334.27	2650.51	3289.07	-1487.41	972.28	-390.09	-753.38	593.27	-232.87
deposited	-14736.59	-21460.91	6654.62	1851.96	3435.31	-789.42	-713.1	3504.55	1879.41	-658.32	-3447.57	120.38	717.47	693.69	1058.56	2493.76	2016.81	634.9	1873.04	1763.31	1553.37	460.41	-44.21	2779.93	-464.3	-1299.31	1650	-536.19	-394.85	-749.78	518.26	-43.18	-818.79	-197.17
deposition	-14832.63	-26810.94	8557.45	2683.37	3047.37	-119.01	104.5	-1287.24	2310.71	-3059.6	3696.84	-1598.39	2319.79	654.38	1790.96	-360.82	-250.98	1224.55	-2321.8	394.2	-710.21	290.08	-26.33	-478.36	1030.14	699.45	1190.47	-894.97	453.32	-881.11	208.27	-740.21	225.7	818.9
depth	-12651.78	-22685.03	8613.03	1518.33	1933.43	-1771.15	3495.04	-1610.25	976.79	-2224.56	1269.65	832.19	1824	1652.95	-1328.37	-2326.5	1287.5	-542.47	-63.53	-1077.51	-1988.07	448.34	268.47	999.66	-2186.26	622.98	957.07	84.34	-746.84	-463.48	378.94	1297.55	477.89	-296.59
der	-14844.51	-19747.5	16673.92	-3079.9	1481.13	529.71	2357.55	448.87	1340.3	2054.72	139.92	-1683.02	-525.08	-1030.96	-2647.63	526.63	2631.9	-1599.38	-96	56.2	348.42	-787.6	2402.37	665.45	785.21	1000.21	-118.22	331.24	-99.93	616.95	726.77	1747.93	1317.48	-13.46
derivation	-24907.47	-16244.88	13428.81	-6554.33	1221	2158.03	4303.53	4646	533.78	3304.01	790.44	-710.22	184.53	451.13	-1786.58	1765.74	-271.84	-2031	468.78	-243.75	353.74	-87.56	-1129.61	-2680.17	-2898.62	636.22	-16.72	1337.97	264.6	-3179.32	892.42	915.49	-318.36	-3483.42
derivative	-9060.82	-13573.86	9212.22	-3674.18	596.32	-1132.14	3628.16	6.3	3060.51	3099.5	-2525.15	-341.17	-1476.92	-500.75	-951.91	457.05	2482.92	83.21	-1141.79	534.03	419.22	-1928.16	1911.86	-297.06	647.82	141.84	641.73	313.06	-1066.58	-691.94	331.53	-1226.52	628.96	517.25
derived	-14616.69	-19058.47	8328.47	-1428.72	489.32	-189.18	1491.35	1798.51	92.04	1463	-1701.27	-522.98	-1699.82	-2252.79	-510.3	-1861.68	-2202.33	138.74	-2341.24	-4259.1	2899.55	-1379.14	2477.28	3525.14	-584.36	-3409.03	-188.11	-378.9	655.2	665.57	-213.45	722.02	530.14	1302.82
description	-15950.01	-25922.83	15114.09	-1111.6	1461.05	-410.27	1268.94	-99.83	110.11	-593.81	-509.86	692.84	1152.04	-1021.41	204.53	-1133.86	1461.16	2199.13	-458.65	334.96	1739.35	35.46	700.15	-652.75	-735.39	502.64	-1343.29	-253.25	-182.72	327.09	116.55	720.33	365.75	482.45
design	861.68	-13473.29	12098.53	-3974.19	2875.2	-528.45	1625.89	294.31	-336.95	1373.54	-1988.5	-571.66	-688.99	1128.29	-1147.27	989.04	-597.03	772.32	-1684.09	411.59	113.72	-1073.76	148.41	455.33	-358.98	237.16	210.16	-168.07	-355.92	266.58	68.02	-158.64	142.87	-277.5
desorption	-25594.41	-22881.72	5365.75	-3921.02	-355.9	907.23	3099.62	496.43	1163.83	-2387.61	-748.73	-252.67	1566.26	607.94	2431.06	2771.7	569.7	462.28	-619.28	-2042.94	1761.22	321.15	-1024.86	2674.44	-3145.23	-3661.98	-661.02	301.57	1057.01	-781.95	-3842.58	-509.7	1518.26	-315.29
destruction	-15522.6	-20997.5	15266.66	-1902.19	5046.95	117.74	2217.21	-1911.05	-2526.71	-1706.65	-325.83	-726.98	-480.63	-2861.39	-3299.5	-1176.09	1432.15	6506.98	944.46	-816.14	-1889.6	-1573.98	-2277.18	-1073.87	3013.11	-471.89	687.34	-1204.39	-978.07	-61.95	-96.49	-1116.73	-1279.3	221.99
detachment	-20626.48	-18497.71	7286.97	438.93	-423.78	-1202.01	1266.28	1048.57	787.39	-578.59	-989.53	-1043.38	-2081.24	-725.61	671.34	2393.86	-1293.82	3438.02	-1248.58	-2076.3	3661.3	-3538.76	173.52	-5162.03	1727.35	3550.78	2726.18	251.6	-1532.19	-2117.84	3244.47	-1514.32	1466.43	-86.49
detailed	-10204.78	-15957.74	9884.3	898.4	-2881.2	2258.14	-697.93	549.12	2764.7	3500.41	-371.62	-1861.13	862.44	-37.72	549.98	-2964.72	-252.21	-686.37	-594.27	1637.51	1044.11	-58.34	2081.28	131.67	-896.54	9.45	193.7	425.74	1130.9	605	89.34	923.96	-697.36	-84.96
detected	-18916.63	-23516.27	8526.52	-3466.1	2250.75	5865.56	-2542.21	407.45	163.9	1348.66	371.63	-1036.43	-3490.73	-278.43	1480.79	-1002.71	2471.77	1092.37	569.07	-890.93	-1254.71	-1107.83	1904.02	-450.06	1653.88	-523.51	473.31	1866.99	-2833.5	-316.25	1267.32	465.34	-605.38	733.06
detecting	-2473.74	-15654.57	11384.36	-3320.27	2743.36	-1291.06	1585.92	756.28	-3663.72	57.73	654.08	-2731.45	1658.16	-1185.99	-1497.96	572.54	-813.03	-786.4	-245.1	805.43	2278.07	-79.97	1404.43	199.02	-869.74	690.2	322.06	-367.28	-152.12	967.69	881.42	-620.98	-57.04	202.08
detection	-5760.02	-19020.23	14583.52	-4295.39	4064.77	1036.66	1295.67	622.45	-404.2	-1193.86	601.55	424.51	-649.1	264.54	126.28	-439.84	-361.64	-244.37	490.78	-217.76	149.85	718.74	199.06	429.44	-529.7	91.05	502.1	169.85	-482.22	-353.97	484.75	-220.91	-511.94	324.65
detector	-5759.73	-15685.33	10897.19	-4300.92	2876.76	-775.88	2585.6	-1088.79	-1760.14	-1402.84	-130.69	-1504.65	72.9	1416.92	1726.97	-653.13	-770.1	-117.39	418.13	-639.41	-714.18	1364.35	1005.71	-1105.17	-565.76	484.08	381.78	1212.77	-240.98	-281.56	1373.27	1006.22	-965.02	-369.69
detectors	-5232.15	-17748.23	12338.3	-3319.13	2160.31	1171.43	1174.41	427.7	2644.06	2542.08	799.63	1797.38	682.91	-492.46	-110.57	-3306.17	-59.61	1850.82	827.64	-885.63	868.94	-1112.71	-437.24	1435.86	-777.87	-750.65	1788.11	-76.54	-901.31	-1916.24	582.32	-664.58	296.5	232.64
determination	-18431.93	-23380.99	10040.55	-1500.81	5118.34	-905.67	1892.13	2276.26	-241.17	1963.75	2793.22	-607.6	-2483.05	644.27	-1724.94	751.7	-618.32	-285.05	286.83	-858.08	-597.21	269.67	959.46	2640.06	2097.11	1379.73	91.21	467.59	-488.5	626.95	-465.59	-1122.1	-296.95	2065.83
determined	-20669.82	-20298.14	10343.47	976.69	3963.53	-1621.89	180.22	-1468.12	964.18	-1052.17	-1183.32	-1571.23	1805.08	2424.07	1145.69	1317.24	837.25	1528.97	-1481.35	-1119.06	-1747.29	-494.66	908.08	1839.83	1133.52	-779.48	753.85	67.35	-428.33	722.61	327.4	1217.81	-891.76	-2595.73
determining	-9977.41	-16701.33	12711.03	-1155.03	3821.84	-2405.05	296.06	1221.94	-387.02	1864.73	834.58	1929.22	-1147.28	615.92	-692.82	31.39	-396.82	2220.06	-95.23	-740.31	-1072.64	-834.58	2300.06	397.65	-1455.98	409.79	126.83	-501.5	-1629.65	1688.82	465.14	-1010.35	356.37	193.51
deterministic	-6949.92	-20947.03	11043.69	-2265.15	3298.31	841.43	2023.29	-733.77	489.88	-2251.97	-418.29	73.61	1306.33	-2460.32	2808.5	1143.14	903.86	107.46	-1019.4	-908.3	368.19	-1617.62	-10.59	1117.91	487.72	-477.36	177.22	680.23	-312.79	-345.66	-559.71	32.86	238.12	463.06
deuterium	-28767.27	-15739.96	12333.19	1801.13	-819.65	2974.66	3163.18	-1418.42	991.31	331.74	1703.03	-3231.22	1276.66	108.58	-211.42	-1872.21	-1533.82	2980.78	-2508.7	2465.44	-3461	-894.02	-1492.61	-1346.98	2016.18	1424.8	-1666.44	1086.06	-50.07	-519.98	-2640.71	-797.82	-1034.87	2255.03
deuteron	-29958.73	-10442.07	17211.25	-245.25	1125.66	5952.52	5363.75	1469.57	-2109.93	2566.98	928.08	-2443.75	1775.73	-1765.64	2442.16	698.39	642.38	5009.99	-2559.23	2638.78	1223.51	533.8	-4892.22	-2568.11	724.84	2168.09	1309.12	3987.22	-1141.23	4641.52	-3665.92	-509.12	1852.2	-2662.23
deuterons	-17817.67	4582.69	15276.06	6166.9	1745.51	469.28	616.64	1146.68	1364.38	1437.16	2299.54	-845.01	969.13	1656.34	1351.33	1292.64	-789.62	772.02	-731.98	-2434.43	4734.65	438.7	-468.18	4148.27	1337.28	2345.06	3323.99	-1638.26	2.61	1651.67	-250.6	21.22	1391.03	-1789.35
development	-9030.31	-14912.09	12182.5	-6684.73	1492.7	891.23	3789.81	-264.67	-2530.66	-2729.46	-762.96	1066.49	1303.06	382.83	-664.63	-429.25	561.07	1704.63	-1735.61	-1780.9	620.42	958.99	-829.21	-502.54	-1181.64	289.93	-1911.81	751.08	358.34	153.65	423.02	807.74	1685.36	-371
deviations	-17109.65	-13251.26	16738.05	-3030.93	2307.36	2250.71	-1334.29	-2560.74	992.22	142.89	126.51	1241.89	2757.22	-1879.17	1020.53	-2581.23	-564.16	86.1	-1958.85	1926.5	1807.49	2022.63	-2878.84	-1403.87	-1592.54	-2009.33	2106.04	454.57	592.24	-1482.37	-1074.5	543.78	192.05	-1467.6
device	-4078.11	-15693.01	11572.02	-3520.19	800.81	2553.88	-894.01	520.84	-2738.92	-767.93	1121.79	1384.93	3055.69	704.09	-517.74	-656.23	-870.57	415.23	60.76	-277.18	295.25	954.94	-456.77	-106.52	-329.78	699.71	784.77	-28.29	-245.9	-781.33	426.98	417.05	-717.5	-1592.41
devices	-1914.02	-19335.35	14631.43	-4197.03	4350.73	1107.13	-667.59	1550.68	-951.64	-498.94	-717.96	846.09	-284.68	391.25	317.58	-637.53	-98.91	1192.28	61.13	161.07	1323.62	-1155.34	-511.57	-425.4	-1137.32	24.07	365.53	240.44	-214.57	-58.59	466.41	-271.22	-44.51	90.99
diagonal	-15348.11	-19179.5	15370.69	-2407.7	-4199.18	92.42	761.35	-1159.29	-991.15	-1308.27	-2352.39	2474.99	3590.2	-1818.46	-1791.06	1407.98	3136.74	5173.12	-1746.03	184.62	290.11	-72.79	-1674.17	1908.44	-1669.93	-1666.69	651.3	624.65	837.47	535.31	1232.33	-3123.33	-3031.97	319.99
diagonalization	-11970.65	-19827.57	7459.22	1920.38	5097.1	-4104.97	2885.16	-3250.31	1685.71	3132.4	1067.53	-2783.59	-453.61	2506.43	-866.11	-1186.42	-483.46	950.83	1437.03	5720.12	1283.5	1238.54	-2216.18	1855.39	-1262.9	928.05	1273.69	-1856.42	-84.68	1443.4	1675.51	575.57	-32	864.64
diagram	-12003.39	-28434.9	15071.58	-1004.67	2103.9	923.21	1274.24	797.74	316.92	-480.99	-500.13	-679.66	-1390.72	76.63	171.08	-672.06	-568.97	1017.2	-177.92	-860.82	995.36	-667.62	-27.71	1125.25	-130.89	-457.71	706.95	-601.5	-110.29	-442.26	542.93	78.17	-429.25	-278.51
diagrams	-16771.65	-19382.89	12934.54	-2520.79	47.75	-2054.82	5219.85	517.69	-1764.84	110.73	4440.82	1009.18	-159.74	-4692.1	112.46	-2202.62	1835.64	1012.21	-855.09	-194.46	-1763.83	1656.06	-846.49	-885.77	233.3	198.32	-2242.91	-1489.67	-1059.56	814.14	200.89	-1050.09	249.45	-146.93
diamagnetic	-18518.8	-13237.81	9353.27	-651.09	5405.84	903.7	1451.51	-4928.88	-1118.9	875.33	-4554.69	-689.82	-905.86	1562.3	3390.33	239.4	-2957.69	952.77	1306.12	-349.98	-3880.21	1525.14	-329.94	-1432.88	-133.43	1900.05	72.71	158.71	-1517.26	-982.96	-176.96	-1615.81	315.5	871.32
diamond	-13991.39	-24080.18	10593.18	3413.91	4224.61	-3497.46	2389.66	473.26	524.55	-1561.22	844.05	-1458.56	1015.34	-1238.95	1017.09	2066.35	593.9	-1583.4	-420.72	980.12	-370.39	-70.67	-718.96	888.42	384.08	490.34	1236.28	377.16	-236.51	506.35	415.72	226.63	-223.8	-405.93
diatomic	-18741	-19395.6	14439.75	-1704.5	4258.17	-5527.94	702.18	-210.96	-2622.99	3343.95	-1682.45	2426.45	2645.73	-19.22	609.13	-564.59	-723.19	-776.89	3020.64	-578.47	1506.66	672.88	1610.93	-799.28	86.66	-1188.57	1984.48	887.14	471.2	-445.98	-143.61	1448.73	-751.67	-1164.45
dichroism	-13485.14	-27234.95	10943.47	5941.77	3552.45	-4055.01	-831.92	3450.02	135.35	1270.57	677.37	-268.97	-3947.62	55.24	537.6	1012.17	-77.03	1216	221.92	197.25	-1934.5	-1084.26	1764.42	474.52	-630.9	-1141.24	766.74	60.08	-192.76	-166.12	-207.45	533.74	-5.72	-301.65
dicke	-7300.09	-13689.07	13004.6	-1401.52	1607.37	-4748.96	3490.99	-1115.04	-736.8	984.43	-2724.57	-577.23	-635.49	68.07	204.71	76.57	1304.62	3121.05	1150.12	-557.09	642.64	-1923.91	1425.97	-1030.85	1446.12	-904.57	623.05	181.46	-1121.29	1379.61	1174.46	-688.76	-91.81	746.22
dielectric	-13453.13	-22009.86	14944.3	-1482.07	560.16	1683.12	-117.87	726.48	-1421.34	676.22	-71.26	-1316.57	-94.64	1883.62	1374.79	1350.78	-1297.45	-657.42	222.44	-711.35	713.94	-458.21	1587.56	-453.94	-901.88	985.42	-460.28	-587.83	-511.15	775.8	-281.86	540.41	-1017.6	-405.08
dielectrics	-10465.45	-15570.66	9922.32	2210.78	-153.71	-2361.99	-190.77	1307.73	-4152.52	-4423.11	-547.05	-550.55	-5945.31	1052.94	-1368.22	-1154.88	-608.22	-1268.49	185.82	-2399.93	299.91	-880.85	1097.28	-240.15	-1074.85	301.96	1469.66	448.55	1439.28	-267.66	-1558.35	1309.12	-2122.86	-910.14
dielectronic	-18606.83	-14073.41	485.47	-4903.54	-1634.92	4395.77	5253	-1082.17	-527.01	784.34	-1809.23	721.43	-1902.87	1913.6	-186.81	-494.11	-436.71	1874.55	2591.44	-1226.73	-1145.19	-1210.37	-1426.12	719.93	-990.59	1005.73	586.23	-2274.04	783.92	941.81	2279.59	439.3	-166.11	-575.18
difference	-16589.31	-16841.78	17860.98	1185.49	7144.35	3108.4	2080.23	3915.04	-3604.64	2120.37	1387.71	-1393.27	-3095.25	1879.3	3331.44	987.36	154.93	341.5	-2622.5	1886.78	1068.4	1144.26	-433.37	-565.06	-2144.62	1943.76	3462.21	1542.84	967.65	-50.42	1050.48	-974.53	972.07	323.6
differences	-18403.17	-11412.07	12028.81	2713.03	1331.6	-4348.17	1210.37	1318.43	1519.17	2628.15	-2434	1554.18	401.95	2820.35	2595.36	-3745.6	-1258.74	2188.7	-1635.79	5358.77	-1175.65	446.87	299.23	5319.17	1233.76	660.35	3696.17	2606.38	1975.32	912.89	1602.79	-2833.45	-635.6	1114.04
different	-6970.53	-18795.75	12517.81	-1807.82	1416.5	482.29	-31.88	748.58	-1303.5	1115.35	939.32	170.31	-2103.95	2711.5	-385.69	-1299.09	504.94	726.83	79.56	19.59	1501.44	-1052.29	556.79	311.58	-257.13	283.48	-660.68	-157.67	433.06	474.3	-295.83	320.26	-373.85	-492.53
differential	-17723.08	-19879.11	13727.58	-1931.47	3781.79	-2580.25	2249.52	-1552.37	1512.19	-403.11	-203.86	-60.17	1230.88	729.49	-1409.3	-523.54	-276.65	509.86	-260.33	783.39	2296.77	96.48	929.31	1499.74	518.1	80.1	-238.94	504.92	76.14	556.3	437.79	-602.67	-2.56	-819.06
diffraction	-19375.45	-25988.88	14638.39	-3452.58	4298.22	43.11	1792.4	207.79	-1535.74	-1103.62	-22.22	1090.92	263.73	225.2	247.27	-795.41	362.24	1553.51	-662.17	-118.3	-984.19	-1838.83	143.61	1330.46	329.57	-508.35	-900.35	970.21	-14.49	-118.41	1173.93	571.02	169.72	356.19
diffractive	-11773.37	-11162.53	12442.47	3937.34	-5403.41	-6351.42	648.04	-2764.51	-3754.29	1546.58	-508.09	426.18	-613.34	233.3	1829.89	-579.7	1495.78	-655.08	1224.98	654.34	1373.11	-2178.34	-59.29	-1668.44	531.97	-403.2	1801.32	1031.83	1221.23	690.82	-1398.58	376.54	1174.22	-325.19
diffuse	-14273.51	-21153.31	13442.84	-2431.53	3343.91	-1262.19	1383.6	399.42	-2298.36	-1985.15	-802.37	1280.83	-2939.68	-4294.34	-581.24	-2837	760.13	1355.25	-2864.24	598.44	1550.82	-2092.87	-2978.39	-1148.6	978.08	455.24	2409.09	-1282.53	-1528.25	-1734.23	1028.76	-921.36	1767.62	932.68
diffusion	-18753.24	-29606.3	12972.88	-489.49	2161.58	1139.84	2326.5	1757.71	415.84	-784.56	-897.86	-1118.35	-289.32	-528.92	-491.41	-1512.61	199.7	-288.34	120.86	-720.27	-1410.52	64.5	-989.96	-1146.11	-904.63	228.43	1042.41	-477.38	368.62	-147.61	321.8	-496.16	556.78	-267.71
diffusive	-6297.65	-21808.96	11702.51	-849.88	1242.78	1117.83	101.08	2046.23	-1490.11	127.89	376.79	860.36	528.56	1070.21	1268.12	-1285.53	482.2	1384.27	-311.86	434.05	-1063.92	531.48	1334.09	-563.45	-961.69	-957.53	974.25	359.99	324.24	-648.03	-86.83	-184.94	596.13	-110.94
dilaton	-10170.49	-20609.6	4718.7	7357.92	1359.2	-5028.5	1418.58	3482.63	-373.43	754.45	222.45	82.58	1199.12	-104.62	-1328.64	-545.69	706.66	169.95	-1483.64	5088.44	-1653.43	1036.96	1240.94	2206.92	1250.56	355.03	160.68	503.89	14.55	1647.8	648.34	274.66	235.42	-95.08
dilepton	-14867.73	-22250.33	9123.83	128.94	1438.44	-4232.67	-1399.12	3169.04	1890.55	918.79	-832.81	-2894.03	1107.25	-502.34	801.34	-961.73	1690.71	2625.37	1428.74	1059.88	-2883.81	2652.02	358.16	2693.67	993.81	145.78	2198.1	-559.08	-1451.05	-2287.55	-1978.66	-2410.28	2801.03	1018.9
dilute	-15531.13	-9760.07	23217.15	701.5	1506.02	5538.64	1483	681.8	4058.48	2907.78	954.7	-5.06	-1136.88	-1354.03	-909.11	-1065.13	-2380.93	1108.92	1864.82	1849.59	64.55	-749.82	1597.22	1030.02	-996.96	940.38	-86.82	485.72	979	-1532.11	-463.34	2470.81	434.2	-1003.21
diluted	-9958.57	-18745.24	8719.47	-2822.73	849.28	5193.62	-1492.78	1915.63	556.46	-275.13	-595.83	1629.59	1355.84	-1016.1	610.95	-828.65	-126.85	251.03	920.26	88.88	82.11	488.12	618.96	854.07	-559.14	-474.94	1064.28	341.94	527.68	-544.4	-13.35	148.81	369.36	459.48
dimension	-22043.08	-28564.77	11918.17	-3606.31	1236.86	1617.11	3718.58	401.85	-1255.88	1432.99	-1683.81	-1734.08	742.22	-300.07	250.69	-939.33	-404.31	-467.45	-84.15	-1446.12	1567.98	-1806.63	57.15	10.42	924.49	-784.83	866.55	-706.12	695.31	-244.66	2389.84	-925.92	-16.74	-615.52
dimensional	-15889.76	-28629.11	13207.9	-1722.87	1981.75	407.87	263.76	1329.76	435.77	-60.15	770.82	-53.55	135.82	-598.09	565.96	-164.97	159.48	538.15	-149.52	-477.02	364.14	-234.92	456.38	224.3	-376.27	467.01	760.75	-346.26	-93.09	203.13	668.75	-95.5	89.32	2.82
dimensionality	-17005.3	-16447.61	13085.23	-6298.21	-960.8	305.59	759.47	3646.16	767.79	1961.25	1065.13	-4404.12	30.81	-379.81	-589.07	-22.53	1107.56	40.39	182.59	-10.8	1871.16	-1116.2	3229.68	-394.39	-597.19	1839.18	-2384.11	289.64	-536.46	3128.77	-1977.66	327.35	-2455.91	714.7
