fundamental	110113446	012
further	333332332	111
fusion	002556457	033
future	000002366	003
g	111122456	013
ga	000147556	023
gaas	000158644	022
gadolinium	241012212	111
gain	000125556	013
galactic	000011237	002
gallium	731125533	212
gamma	673121015	301
gamow	001454555	023
gan	000000476	003
gap	000135557	013
gaps	000023457	013
garnet	441122122	111
gas	000133468	013
gasb	121022532	012
gaseous	454533222	221
gases	110000247	002
gate	000000148	002
gates	000000057	002
gauge	025555667	133
gauss	000000026	001
gaussian	000022447	013
gd	122135566	113
ge	012257678	024
gel	000023644	012
gels	000013466	013
general	010223578	013
generalization	112134345	112
generalized	010124568	013
generated	000012237	002
generating	000112246	002
generation	000023468	013
generic	000001346	002
geometric	000012358	003
geometrical	000133547	013
geometries	001123455	012
geometry	001124568	013
germanium	652235211	221
gev	367322235	312
ghost	010001125	001
giant	002224777	014
ginzburg	101115665	013
glass	001235678	024
glasses	002566677	033
glassy	000132456	013
glauber	036313222	111
global	000023467	013
globally	000002332	001
glueball	000341334	012
gluon	001134457	013
gold	210013258	012
goldstone	343244554	222
gordon	002553424	022
gpa	000034444	012
gradient	012225647	013
gradients	211224345	012
grain	000023577	013
grains	000001253	002
grand	000524233	021
granular	000001478	003
graphene	000000004	000
graphite	001575335	032
graphs	010001167	002
grating	000123447	013
gratings	000012566	003
gravitating	000001263	002
gravitation	035422112	110
gravitational	000012347	002
gravity	000012236	002
grazing	000013556	013
green	011334447	013
gross	001011355	002
ground	011133557	013
group	013434577	123
growing	000022356	012
grown	000026667	013
growth	000036876	024
guided	000013367	013
h	132467777	134
haas	432122233	211
hadron	022123446	112
hadronic	025235667	113
hadrons	246211224	211
haldane	000004753	002
half	000011346	002
halide	522324321	221
halides	666343210	320
hall	000024558	013
halo	000002876	003
hamiltonian	001366777	034
hamiltonians	001233444	012
handed	000000046	002
hard	000012466	003
harmonic	000114568	013
harmonics	001102556	003
hartree	143244445	122
hawking	000000325	002
hcp	134445556	123
hd	113143344	112
he	154432221	221
heat	122244568	123
heated	013233454	012
heating	033234458	113
heavily	122645554	132
heavy	013466777	034
heisenberg	011136677	013
helical	000111258	002
helicity	141112346	102
helium	561023323	211
heliumlike	010135320	011
hermitian	000001334	002
heterogeneous	000001347	002
heterojunctions	000074322	021
heterostructure	000035533	012
heterostructures	000035546	013
heusler	000000027	002
hexagonal	000002356	002
hf	153225346	122
hg	123366633	132
hidden	000001226	002
hierarchical	000143457	013
hierarchy	000122257	012
higgs	000123357	013
high	001135668	013
higher	010122458	013
highly	001234556	013
ho	100033436	012
hole	001124568	013
holes	000013567	003
hollow	000002554	002
holographic	000000125	001
holography	000001243	001
holstein	000001546	003
homogeneous	011223566	013
hopping	011136565	023
horizon	000001235	002
host	002021244	002
hot	010157765	023
how	001012357	003
hubbard	000017647	013
hybrid	000111236	002
hybridization	000133346	012
hydride	033443546	123
hydrides	013533354	022
hydrodynamic	001122456	013
hydrodynamics	000112235	012
hydrogen	011357666	033
hydrogenated	000478754	033
hydrogenic	011445212	021
hydrogenlike	012234443	022
hydrostatic	121144644	022
hyperfine	562212325	211
hypernuclei	101133453	012
hyperon	421221253	112
hyperspherical	011225653	012
hypothesis	443111425	202
hysteresis	000002355	002
i	552134222	211
ice	000001235	002
icosahedral	000064453	022
ideal	101314668	014
identical	110115645	013
identification	010123546	013
ii	442124222	211
iii	243244355	112
image	000235475	023
images	000023655	013
imaging	000001247	002
impact	021134446	012
impedance	210123558	013
implanted	044367765	133
implementation	000000056	002
implications	001123458	013
importance	011223456	013
improved	011122357	013
impulse	122543123	121
impurities	112233557	013
impurity	221235657	123
in	000124578	014
inas	000002465	003
incidence	001023456	013
incident	427433226	222
inclusion	023124544	112
inclusive	045322333	112
incoherent	000111346	002
incommensurate	001474544	032
independent	012112356	013
index	000011246	002
indirect	222255556	123
indium	561113446	212
individual	000001247	002
induced	000123468	013
inelastic	264534447	223
inequalities	010001154	002
inequality	000011236	002
inertia	141213465	113
inertial	000112446	012
infinite	332347677	133
inflation	000012457	003
inflationary	000122375	013
influence	000013457	013
information	000011378	003
infrared	101246666	023
inhomogeneities	000012257	002
inhomogeneity	000001236	002
inhomogeneous	001123557	013
initial	000134567	013
initio	000012358	003
injection	001011257	002
inner	123545456	123
inp	000157755	023
insb	662243212	211
inside	000001137	002
instabilities	011124567	013
instability	011124577	013
instanton	001112674	013
instantons	002213654	013
insulating	000013457	013
insulator	000012457	003
insulators	010012246	002
integer	000013644	012
integrable	000125543	012
integral	022357554	033
integrals	023465533	132
integration	012434557	023
intense	011124467	013
intensities	153454444	122
intensity	121125667	013
interacting	000123457	013
interaction	011123468	013
interactions	011012358	003
interatomic	111135546	023
interband	421236645	122
intercalated	001443323	021
intercalation	000464221	021
interface	000145567	023
interfaces	000135557	013
interfacial	000035567	013
interference	000013467	013
interferometer	000001237	002
interferometers	000001047	002
interferometric	000001255	002
interferometry	000012367	003
interlayer	000013776	003
intermediate	123466576	133
intermetallic	323336465	123
intermittency	000015654	012
intermittent	000112436	002
intermolecular	110012334	002
internal	222023565	113
interplay	000000247	002
interpretation	233366656	133
interstitial	011113355	012
intersubband	000036564	013
intrinsic	000012346	002
invariance	342032435	212
invariant	011134557	013
inverse	001246557	023
inversion	013335666	023
investigated	000002247	002
investigation	011123458	013
investigations	021124566	013
involving	332333455	113
iodine	232234423	121
ion	012346777	023
ionic	112324666	023
ionization	112357678	134
ionized	343234311	211
ions	112346665	023
ir	010112346	012
iron	110011113	001
irradiated	312232446	112
irradiation	100223566	013
irreversibility	000005342	011
irreversible	101225656	013
is	011113456	013
ising	012465567	023
island	000002455	002
islands	000001356	002
isobaric	451120011	200
isoelectronic	125454322	121
isolated	001133477	013
isomer	354322266	212
isomeric	232213327	112
isomers	132113356	112
isoscalar	003342452	012
isospin	132223347	112
isotope	211115556	013
isotopes	342211425	212
isotopic	112014644	112
isotropic	011124477	013
isovector	011563443	022
itinerant	112122458	013
its	000122457	013
iv	244254344	222
j	001116768	014
jahn	153212587	213
jaynes	000016311	011
jellium	002255433	022
jet	000112236	002
jets	001222246	012
jona	000002225	001
jones	010263555	023
josephson	000124678	014
jump	010043247	012
jumps	000033455	012
junction	000024558	013
junctions	000012358	003
k	451023247	212
kaluza	000131145	012
kaon	220134676	113
kbr	532252101	210
kcl	662231010	210
kerr	000003468	003
kev	454146323	221
kicked	000012255	002
kinematic	520101225	101
kinetic	000124667	013
kinetics	000135766	013
kink	001224555	012
kinks	000124455	013
klein	000142257	012
knight	541221111	210
kohn	010133536	012
kondo	000012467	003
kosterlitz	000237535	022
kr	024444443	122
kramers	110124346	012
krypton	343474232	231
l	131235676	123
la	000033577	013
laboratory	100011126	001
ladder	000001554	002
ladders	000001553	002
lagrangian	121232456	112
lamb	242335544	122
lamellar	000024663	013
lamno	000000465	003
landau	000024567	013
landscape	000000127	002
langevin	000133357	012
langmuir	000125753	013
lanthanum	422423423	112
large	001123477	013
laser	001235568	023
lasers	000125466	013
lasing	000004536	002
lasinio	000002225	001
late	000012455	002
lateral	000003557	003
lattice	000123457	013
lattices	000012348	002
law	000023357	013
laws	010012454	002
layer	001136777	024
layered	000124677	013
layers	001236677	023
lead	652123333	212
leading	000011457	003
learning	000003765	003
lee	311111214	101
left	001112356	012
leg	000000365	002
length	000023557	013
lengths	421224655	113
lennard	000363655	023
lensing	000000147	002
leptogenesis	000000045	001
lepton	013222367	013
leptonic	532213356	212
leptons	125443222	121
lett	000000248	002
level	001136657	023
levels	466254421	321
lhc	000000014	001
li	022123435	012
lif	244331461	212
life	242212235	112
lifetime	120123646	013
lifetimes	333124546	112
lifshitz	000000113	001
light	000123457	013
like	000023467	013
limit	011234467	013
limitations	011313156	012
limited	000166455	022
limiting	130113353	112
limits	001243457	013
line	012246755	023
linear	001123468	013
linearized	001236343	022
linearly	021203436	012
lines	221134544	112
linewidth	233446655	123
linewidths	222234522	111
lipid	000012547	003
liquid	010124677	013
liquids	110024677	014
lithium	312223665	113
lived	101122437	012
lo	010145632	022
local	000123467	013
localization	000245667	023
localized	010024567	013
locked	000001256	002
locking	000133557	013
logarithmic	000122444	012
long	000124568	013
longitudinal	120124556	013
loop	000012347	002
loops	000022456	002
lorentz	100011248	002
loss	011346557	023
losses	211112236	002
low	011135678	014
lower	234446346	122
lowest	223324547	113
lu	022123577	113
luminescence	122136643	122
luttinger	000002567	003
lyapunov	000012754	003
lying	132123465	113
