isotopic	213124654	000111
isotropic	011134477	000011
isovector	011563443	001000
itinerant	112122458	000011
its	111123457	000011
iv	244354344	010101
j	111126778	000111
jahn	154222687	010011
jaynes	000016311	000100
jellium	002255433	000100
jet	000112236	000001
jets	001222246	000001
jona	000002225	000001
jones	010263555	000111
josephson	000124778	000111
jump	010043247	000001
jumps	000033455	000011
junction	000024558	000111
junctions	000012458	000011
k	663344458	100111
kaluza	000131145	000001
kaon	220134676	000111
kbr	532252101	100000
kcl	662231010	100000
kerr	010013468	000011
kev	665467545	111101
kicked	000012255	000001
kinematic	520101235	100001
kinetic	111134677	000111
kinetics	000135766	000111
kink	001224555	000111
kinks	000124455	000011
klein	000142257	000001
knight	641221111	100000
kohn	111134536	000111
kondo	010012468	000011
kosterlitz	000237535	000101
kr	134445444	011100
kramers	110124446	000101
krypton	343474232	011000
l	242346676	000111
la	000033577	000011
laboratory	100021126	000001
ladder	000001554	000011
ladders	000001553	000010
lagrangian	122232456	000011
lamb	242335544	000111
lamellar	000024663	000110
lamno	000000465	000011
landau	111124667	000111
landscape	000000127	000001
langevin	000133357	000011
langmuir	000125753	000110
lanthanum	422423434	000000
large	011123577	000011
laser	011245678	000111
lasers	000125466	000111
lasing	000004536	000101
lasinio	000002225	000001
late	000012455	000011
lateral	000003557	000011
lattice	111133458	000011
lattices	000012348	000001
law	000023357	000011
laws	111122554	000011
layer	001136777	000111
layered	000124677	000111
layers	001236677	000111
lead	763334454	100111
leading	000011457	000011
learning	000003765	000011
lee	311111214	000000
left	001112356	000001
leg	000000365	000011
length	010124557	000011
lengths	421224655	000111
lennard	000363655	001111
lensing	000000147	000001
leptogenesis	000000045	000001
lepton	023323367	000011
leptonic	543224457	100011
leptons	125443222	011000
lett	000000248	000011
level	122346767	000111
levels	677576655	111111
lhc	000000115	000001
li	233345546	000111
lif	344331462	001010
life	243222336	000001
lifetime	232235657	000111
lifetimes	444335656	110111
lifshitz	000000113	000000
light	111123568	000011
like	000123467	000011
limit	122234467	000011
limitations	011313156	000001
limited	000167455	000111
limiting	130113353	000010
limits	011244467	000011
line	123347766	000111
linear	011124568	000011
linearized	001236343	000100
linearly	021203436	000001
lines	443345655	000111
linewidth	233446655	000111
linewidths	222234522	000000
lipid	000012547	000011
liquid	122234677	000111
liquids	221124687	000111
lithium	434444776	000111
lived	102122437	000001
lo	010145632	000110
local	001134468	000011
localization	000245667	000111
localized	121235678	000111
locked	000001256	000001
locking	000133557	000011
logarithmic	001222444	000011
long	101124568	000111
longitudinal	231234556	000111
loop	000012357	000011
loops	000022456	000011
lorentz	111011248	000001
loss	122346567	001111
losses	211112236	000001
low	333346778	000111
lower	235456456	011111
lowest	223324547	000011
lu	122123577	000011
luminescence	232236644	000110
luttinger	000002667	000011
lyapunov	000012764	000010
lying	343344566	000111
m	444457777	001111
macroscopic	000123357	000011
magic	000001367	000011
magnesium	563353345	100001
magnet	000000136	000001
magnetic	111124678	000111
magnetically	111122357	000001
magnetism	000122357	000011
magnetization	001113458	000011
magnetized	000011245	000001
magneto	100114676	000111
magnetoelastic	121012345	000001
magnetoelectric	000000016	000001
magnetohydrodynamic	001101335	000001
magnetoresistance	100113777	000011
magnetotransport	000013567	000011
magnets	001001347	000001
magnon	433112456	100011
magnons	131222226	000001
majorana	000222146	000001
manganese	121111433	000000
manganite	000000156	000011
manganites	000000275	000011
manifolds	000044453	000110
manipulation	000000147	000001
many	122224456	000011
map	000014676	000111
mapping	000012356	000001
maps	000023465	000011
markovian	000011226	000001
martensitic	001126546	000111
maser	210144542	000100
mass	333344457	000111
masses	111333467	000011
massive	022222356	000011
massless	123322446	000011
master	010112336	000001
matched	010102347	000011
matching	000012558	000011
material	000012468	000011
materials	001012468	000011
matrices	111124557	000111
matrix	222233568	000011
matter	000011236	000001
maximal	000011157	000001
maximally	000000157	000001
maximum	011123457	000011
maxwell	012124757	000111
mean	011134467	000011
means	231346567	000111
measure	000021246	000001
measured	111133447	000001
measurement	122234468	000011
measurements	222234558	000111
measures	000011226	000001
measuring	000012376	000011
mechanical	011124457	000011
mechanics	222456767	001111
mechanism	011124568	000011
mechanisms	001123578	000011
media	000024668	000111
mediated	000002357	000011
medium	001134567	000111
melt	000123533	000000
melting	001245666	000111
membrane	000000346	000001
membranes	000023567	000011
memory	000011247	000001
mercury	754332424	110000
meson	743233667	100011
mesons	634324657	100111
mesoscopic	000003567	000011
metal	112345678	000111
metallic	011223468	000011
metals	787677666	111111
metamaterials	000000005	000001
metastability	000254674	000111
metastable	121135555	000111
methane	131232435	000001
method	222345568	000111
methods	122243557	000011
metric	022122256	000001
mev	777877533	111100
mg	233333367	000011
mgb	000000042	000000
mgo	121112246	000001
microcavities	000000346	000011
microcavity	000000346	000001
microscope	000036554	000111
microscopic	011234567	000111
microscopy	000025567	000111
microstructure	000033456	000011
microwave	111124568	000011
migration	011111346	000001
mills	003322347	000001
minima	333343434	001001
minimal	000002357	000011
minimum	212233546	000011
mirror	122222457	000011
missing	020132435	000001
mixed	111233677	000011
mixing	111234567	000111
mixture	011234457	000011
mixtures	111234568	000011
mn	010122367	000011
mnf	343111010	000000
mno	000000576	000011
mo	132244557	000111
mobility	121233445	000001
mode	111134568	000111
model	122246678	000111
modeling	000000247	000001
models	011234678	000111
modes	111134578	000011
modification	000122346	000001
modifications	100033457	000011
modified	111122237	000001
modulated	011156568	000111
modulation	010034567	000111
moduli	100122456	000011
modulus	011134347	000011
molecular	011134568	000011
molecule	000111247	000001
molecules	001112357	000011
molybdenum	354333335	010001
moment	453335577	100111
momenta	214212223	000000
moments	232234566	000011
momentum	223333457	000011
monatomic	101013345	000001
monolayer	000134446	000101
monolayers	001234656	000111
monopole	014542344	001010
monopoles	003522452	001010
monte	000246668	000111
moo	000173251	001010
morphology	000013655	000011
motion	111234667	000111
motions	221125547	000101
mott	000001248	000001
moving	001112356	000011
multi	110112336	000001
multichannel	221236645	000111
multicomponent	001101336	000001
multidimensional	000113356	000001
multielectron	001223245	000001
multiferroic	000000005	000001
multifractal	000036654	000111
multifragmentation	000013563	000010
multilayer	000133656	000011
multilayered	000035336	000101
multilayers	000015765	000111
multilevel	002112446	000001
multimode	000124466	000011
multiparticle	054215455	010111
multipartite	000000027	000001
multiphonon	132213332	000000
multiphoton	013258545	000111
multiple	111135667	000111
multiplet	233332443	000000
multiplicative	000022433	000010
multiplicity	043233323	000000
multiply	001123334	000000
multipole	244455347	011101
multiscale	000000126	000001
muon	345354567	010111
muonic	434443323	010000
muonium	041355433	000100
muons	357532443	010010
mutual	100111657	000011
n	443455678	001111
na	122233446	000011
nacl	585356465	111111
nambu	000013335	000001
nanoclusters	000000047	000001
nanocrystalline	000000366	000011
nanocrystals	000000247	000001
nanometer	000004577	000011
nanoparticle	000000037	000001
nanoparticles	000000137	000001
nanoscale	000000138	000001
nanostructures	000000137	000001
nanotube	000000057	000001
nanotubes	000000046	000001
nanowire	000000028	000001
nanowires	000000027	000001
nard	000124763	000110
narrow	122246457	000111
narrowing	254445546	011111
natural	101123357	000011
nature	011234667	000111
nb	023324357	000011
nbse	013546544	001111
nd	111126765	000111
ne	255544444	011100
near	233345667	000111
nearest	012245555	000111
nearly	222223456	000011
negative	111124358	000011
neighbor	122346665	000111
nematic	011234667	000111
neon	566565553	111110
network	000011247	000001
networks	000011148	000001
neural	000025665	000111
neurons	000001256	000001
neutral	235355577	010111
neutralino	000001356	000011
neutralization	110124333	000000
neutrino	011123477	000011
neutrinoless	000111344	000001
neutrinos	001232367	000011
neutron	233334567	000011
neutrons	753222325	100001
new	245585677	011111
newtonian	000101347	000001
next	000001346	000001
nh	122345435	000101
ni	122456778	001111
nickel	655454533	111100
nio	000014566	000111
niobium	444644524	111100
nitride	001012447	000011
nitrogen	222223346	000001
nm	001023454	000011
nmr	012224776	000111
nn	101222358	000011
no	011224558	000111
noble	345355354	011111
noise	000034568	000111
noisy	000001556	000011
non	001112347	000001
nonadiabatic	000113375	000011
nonclassical	000024565	000111
noncollinear	000000136	000001
noncommutative	000000065	000001
nonconservation	223352121	001000
nondegenerate	010055554	000110
nondemolition	000115435	000101
nonequilibrium	000112346	000001
nonleptonic	633212221	100000
nonlinear	011135668	000111
nonlinearities	000012446	000001
nonlinearity	000012457	000011
nonlocal	000123347	000001
nonlocality	000001357	000011
nonmagnetic	111102567	000011
nonperturbative	000125675	000111
nonradiative	001335424	000100
nonrelativistic	232336556	000111
nonresonant	111154567	000111
nonuniform	001124556	000011
nonuniversal	000021455	000011
nonzero	001111346	000011
normal	211235677	000111
not	001101157	000001
note	000000038	000001
novel	000255677	000111
np	255454435	011101
nuclear	554445557	101111
nucleation	000013657	000011
nuclei	444456777	011111
nucleon	554466776	101111
nucleons	143335544	000110
nucleosynthesis	000023566	000011
nucleus	125766666	011111
null	011125756	000111
number	011234468	000111
numerical	000024447	000011
o	112158788	000111
objects	001111246	000001
observables	000123456	000011
observation	123356778	001111
observations	131244458	000011
observed	122235556	000111
obtained	021126446	000101
octet	310001632	000010
octupole	001125543	000110
odd	122134666	000111
off	122223567	000011
oh	221111236	000001
on	111235678	000111
one	011235568	000111
onset	000234567	000111
open	000011457	000011
operation	000012246	000001
operations	000000047	000001
operator	132346678	000111
operators	211144556	000111
optic	221223654	000010
optical	111124468	000011
optically	001133345	000001
optics	000012356	000011
optimal	000000247	000001
optimization	000011477	000011
optimized	000111437	000001
orbit	010011237	000001
orbital	001012258	000011
orbitals	144556456	011101
orbits	000114764	000111
order	011124567	000011
ordered	000123677	000011
ordering	001124687	000111
organic	000112358	000011
organization	000002457	000011
organized	000004776	000111
orientation	012133357	000011
orientational	001135533	000100
oriented	121156666	000111
origin	000112357	000011
orthogonal	000011556	000011
orthorhombic	001133335	000001
os	233332346	000001
oscillating	000001345	000001
oscillation	000112567	000011
oscillations	000123567	000011
oscillator	111256667	000111
oscillators	000013477	000011
oscillatory	101113665	000011
out	000012467	000011
output	000011457	000011
overlap	011123345	000001
overlayer	001367432	001100
overlayers	001376521	001100
oxidation	001123476	000011
oxide	110134458	000011
oxides	000046557	000111
oxygen	111268677	000111
p	786668777	111111
packet	000013558	000011
packets	000012646	000011
packing	000020146	000001
pair	121224457	000011
pairing	000023457	000011
pairs	122123457	000011
palladium	222455323	001100
para	011121434	000011
parabolic	000005223	000000
parallel	000024566	000011
paramagnetic	752123444	100011
parameter	122235678	000111
parameters	222334558	000111
parametric	021013577	000011
parametrization	110234246	000001
parity	223224667	000111
partial	332223446	000011
partially	200112465	000011
particle	233334567	000011
particles	333334668	000111
partition	110146464	000111
parton	032102477	000011
passage	000022247	000001
passive	000011565	000011
path	001356568	000111
paths	000111254	000011
pattern	000023577	000011
patterns	000013577	000011
pauli	122322355	000011
pb	233235577	000111
pbte	453121125	100001
pd	112334656	000111
peak	111123676	000011
peaks	111123675	000011
peierls	001112632	000010
penetration	110025756	000111
penning	002222225	000001
percolation	001355667	001111
perfect	000111246	000001
performance	000000125	000001
period	000257655	000111
periodic	000134778	000111
periodically	000114567	000111
perovskite	000001467	000011
perovskites	000011475	000011
perpendicular	000013446	000001
persistence	000010256	000001
persistent	000126756	000111
perturbation	132234677	000111
perturbations	001012366	000011
perturbative	000123466	000011
perturbed	122356545	000111
pf	000213653	000010
phase	001124578	000111
phases	000134568	000111
phenomena	123356787	001111
phenomenological	333345466	000111
phenomenology	011233347	000011
phenomenon	101132355	000011
phonon	233346668	000111
phonons	232367757	001111
phosphorus	020233135	000001
photoabsorption	032236553	000110
photoconductivity	332266533	000100
photodetachment	111255665	000111
photodisintegration	653464165	101111
photoelectron	012346555	000111
photoelectrons	134444544	010110
photoemission	023478767	001111
photoexcitation	011133335	000001
photoexcited	000236534	000101
photoinduced	000113477	000011
photoionization	012346676	000111
photoluminescence	000135856	000111
photon	112235458	000111
photonic	000000267	000011
photons	111122357	000001
photoproduction	532111233	100000
photorefractive	000004753	000110
phys	000000258	000011
physical	011125436	000101
physics	000011347	000001
picosecond	011367543	001110
picture	021124675	000111
piezoelectric	122102346	000011
pinch	132114576	000011
pinned	001113455	000011
pinning	000126776	000111
pion	554434444	110000
pionic	133353442	001000
pions	445321221	110000
planar	001124557	000011
planck	000254468	000111
plane	111125778	000111
planes	000137633	000110
plasma	233345677	000111
plasmas	112345776	001111
plasmon	011123337	000001
plasmons	123364457	001111
plastic	000001324	000001
plateau	000000114	000001
platinum	422342345	000001
plus	021224636	000011
pn	121131524	000000
po	435345547	010111
point	222234468	000111
points	122222346	000001
poisson	001122347	000001
polar	001122247	000001
polariton	000011246	000001
polaritons	001111226	000001
polarizabilities	122135557	000111
polarizability	233333557	000111
polarization	222223458	000011
polarized	112234668	000111
polaron	121254566	000111
polarons	010144666	000111
pole	521000111	100000
poles	530000000	100000
poly	000013453	000010
polyacetylene	000663110	001000
polycrystalline	121146556	000111
polymer	000013567	000011
polymeric	001033446	000011
polymers	000135877	000111
populated	346221012	010000
population	001012446	000001
populations	000111236	000001
porous	000024533	000100
position	112334546	000011
positive	223323457	000011
positron	233357556	001111
positronium	122254553	000010
positrons	332353312	000100
possibility	423255365	000111
possible	333345578	000111
post	000111236	000001
potassium	453475333	101100
potential	123356668	001111
potentials	233356577	001111
potts	001655663	001110
powder	000132337	000001
power	011234457	000011
powers	211655544	001110
pp	121223568	000011
pr	011015777	000111
prba	000004630	000100
precession	010012237	000001
precise	221235347	000101
precision	010123447	000011
predicted	011131336	000001
prediction	000112336	000001
predictions	221334466	000111
preparation	000012156	000001
prepared	000013364	000010
presence	011234568	000111
pressure	111234568	000011
pressures	110124556	000111
primary	321121324	000001
primordial	000001336	000001
principle	221324556	000111
principles	000001137	000001
probabilities	253344455	000111
probability	011134665	000111
probe	000012346	000001
probed	000001357	000011
probes	000103135	000001
probing	000001247	000001
problem	122345677	000111
problems	122233466	000011
procedure	242432546	000011
process	101124568	000011
processes	233345777	000111
processing	000001155	000001
produced	345566545	011111
product	000111236	000001
production	335445668	010111
products	445452444	110000
profiles	023255556	000111
projected	111101357	000011
projectile	012545434	001101
projectiles	013455433	001100
projection	021234446	000001
prompt	114313434	000001
proof	111243354	000010
propagating	001223666	000011
propagation	111113466	000011
propagator	001233556	000011
properties	111235578	000111
property	121123656	000011
proposal	000001125	000001
proposed	232233345	000001
protein	000000347	000001
proteins	000001257	000011
proton	666556678	111111
protons	657543323	111000
proximity	001122367	000011
pseudo	011235246	000001
pseudogap	000000475	000011
pseudopotential	364446655	110111
pseudopotentials	111224533	000100
pseudoscalar	323243556	000011
pt	011234557	000111
pu	465322256	110011
publisher	000000028	000001
pulse	000012357	000011
pulsed	101234468	000011
pulses	000002358	000011
pump	000014356	000011
pumped	121245647	000111
pumping	110012236	000001
pure	321132358	000011
pyrochlore	000000156	000001
q	011224567	000111
qcd	000023467	000011
qed	000024566	000011
quadratic	021224656	000011
quadrupolar	113234645	000111
quadrupole	354444445	110011
quantitative	000012346	000001
quantization	122357755	001111
quantized	211245556	000111
quantum	000013468	000011
quark	012335678	000111
quarkonium	000354634	001111
quarks	124555557	011111
quartz	211266443	000100
quasi	001134467	000011
quasicrystal	000045353	000110
quasicrystals	000067774	000110
quasielastic	011245555	000111
quasifree	131325331	000100
quasinormal	000001144	000001
quasiparticle	011124678	000111
quasiparticles	000012457	000011
quasiperiodic	000063433	000000
qubit	000000038	000001
qubits	000000037	000001
quenched	001134675	000011
quenching	121243447	000101
quintessence	000000063	000000
r	000114557	000011
rabi	000001225	000001
radial	011123436	000001
radiation	233334557	000111
radiative	245457776	011111
radii	322363546	001011
radio	321112357	000011
radius	022124476	000011
raman	122356778	000111
random	001245677	000111
randomly	001233754	000011
range	222235678	000111
rapid	000111456	000011
rapidity	002123334	000000
rapidly	000033156	000001
rare	566466688	111111
rashba	000000016	000001
rate	111134568	000011
rates	121235455	000111
ratio	322235457	000111
ratios	342333435	000001
ray	122245568	000111
rayleigh	112344576	000111
rays	663232445	110011
rb	222235656	000111
re	210112353	000010
reaction	676666788	111111
reactions	577645555	111111
reactive	000132446	000011
real	001124467	000111
realistic	111133457	000011
realization	010012257	000001
rearrangement	354222345	010001
recent	223112345	000001
recoil	344243567	010011
recombination	211455567	001111
reconnection	000001137	000001
reconstructed	001235444	000100
reconstruction	000125667	000111
reconstructions	000034555	000111
recovery	300022236	000001
rectangular	000002455	000011
redistribution	102233446	000001
reduced	001123237	000001
reduction	010124456	000011
reentrant	000244475	000011
reexamined	000012453	000010
reference	000121355	000001
reflectance	021213643	000010
reflection	111135768	000111
reflectivity	111146543	000110
refraction	000001127	000001
refractive	111112247	000001
regge	541000000	100000
regime	000013468	000011
regimes	000012337	000001
region	344445667	010111
regions	011134464	000111
regular	000023465	000011
regularization	011043554	000010
related	111135576	000111
relation	222234658	000111
relations	522112345	100001
relationship	122335446	000101
relative	221223347	000001
relativistic	123445677	001111
relativity	112222456	000011
relaxation	222235677	000111
relaxations	000012345	000001
relaxor	000000156	000011
remarks	343112354	100010
renormalization	013444668	000111
renormalized	032234456	000111
reorientation	111112464	000011
replies	000045442	000110
reply	000036776	000111
representation	231344475	000111
representations	432232444	000001
repulsion	000023444	000010
repulsive	010123247	000001
residual	122233356	000011
resistance	111144447	000101
resistive	111223334	000001
resistivity	353346655	000111
resolution	011234567	000111
resolved	001134457	000011
resonance	554456678	111111
resonances	323334567	000111
resonant	011135678	000111
resonantly	000123536	000011
resonating	001042122	000000
resonator	000001136	000001
resonators	000001237	000001
respond	000340000	001000
response	000134567	000111
rest	231011111	000000
restoration	000222456	000011
restricted	021223665	000111
results	122256777	000111
rev	000000258	000011
revealed	000001226	000001
reversal	100001358	000011
reversed	001102543	000010
reversible	000013457	000011
review	111118202	000100
revisited	000100356	000011
rf	102125347	000101
rh	111234657	000111
rich	000112347	000011
rigid	011232356	000001
rigorous	141145453	000110
ring	000012357	000001
rings	000012348	000001
robust	000000147	000001
rods	000010358	000011
role	000112357	000011
room	010013337	000001
rotating	100111367	000011
rotation	011122457	000011
rotational	234464676	001111
rotor	001120246	000001
rough	000123753	000110
roughening	000125642	000110
roughness	000113456	000011
ru	000112467	000011
rubidium	122322336	000001
ruby	443224011	000000
rule	553335567	100111
rules	632123535	100001
running	000000355	000011
ruo	000000373	000010
rutile	211101236	000001
rydberg	001355644	001111
s	111223458	000011
saddle	110245554	000111
salpeter	742213432	100000
salt	110102535	000001
salts	322361522	001000
sample	000012354	000010
samples	011012644	000010
sampling	000000235	000001
sandpile	000004652	000010
satellite	022465333	001100
satellites	123664322	001000
saturated	023333454	000010
saturation	333445565	000111
sb	111114557	000011
sc	452222356	100001
scalar	011123667	000011
scalars	000022535	000011
scale	000012468	000011
scales	000012346	000001
scaling	011235787	000111
scanning	000026567	000111
scattered	434345845	000111
scattering	565567878	111111
scenario	000001266	000011
scheme	111213357	000011
schemes	102011256	000001
schottky	112155344	000100
schr	101246767	000111
schwarzschild	011111356	000011
schwinger	111255443	000110
screened	122243344	000001
screening	122365667	001111
se	022456645	001111
sea	001115355	000011
search	111132357	000001
second	233347778	000111
secondary	113355655	001111
section	555656668	111111
sections	577666657	111111
sector	000012235	000001
seesaw	000000135	000001
segregation	000133667	000011
selected	000016312	000100
selection	111233567	000011
selective	000124568	000111
selenium	233233620	000000
self	111124678	000111
semi	012344457	000111
semiclassical	012225766	000111
semiconducting	111122236	000001
semiconductor	000134667	000111
semiconductors	244577667	001111
semiflexible	000000246	000001
semileptonic	000113537	000001
sensitive	000013356	000011
sensitivity	000122257	000011
separable	252433233	001000
separated	001113446	000011
separation	001114678	000111
sequence	013233356	000011
sequences	000011254	000001
sequential	001124336	000001
series	122245666	000111
set	011233265	000011
sets	000043345	000001
shallow	111245444	000101
sham	000122525	000001
shape	111235578	000111
shaped	000001235	000001
shapes	254557566	001111
sharp	011014557	000011
shear	000012468	000011
sheared	000001135	000001
shell	254445568	011111
shells	111223247	000001
shielding	453412222	010000
shift	553446567	100111
shifts	543467556	101111
shock	010122458	000011
short	011134567	000111
shot	000001356	000011
si	011257777	000111
sic	000001587	000011
sige	000001456	000011
sigma	000010255	000011
sign	111113345	000001
signal	000024556	000011
signals	000012346	000011
signature	000012346	000001
signatures	000001236	000001
silica	000023467	000011
silicon	122367766	001111
silver	443355345	001101
similar	000013455	000011
similarity	000122746	000011
simons	000016433	000100
simple	233445666	000111
simplified	122232436	000001
simulated	000023555	000011
simulation	000035568	000111
simulations	000001247	000001
simultaneous	110112246	000001
sine	002553323	001000
single	000013468	000011
singlet	111124466	000011
singly	132122244	000001
singular	121025564	000111
singularities	222224577	000111
singularity	111124745	000111
sio	001123566	000011
site	001225556	000111
sites	111245655	000111
sitter	000011266	000011
situ	000012446	000011
six	013243468	000011
size	000023558	000011
sized	000002256	000011
skyrme	000154346	000001
skyrmion	000043344	000001
slab	100122245	000001
sliding	000032565	000011
slip	000002237	000001
slow	110122457	000011
slowing	022233455	000011
sm	122235544	000111
small	111244577	000111
smectic	002365675	001111
smooth	000022556	000011
sn	234254678	000111
so	001232554	000011
sodium	443467654	001111
soft	011123457	000011
softening	001113137	000001
solar	100023455	000011
solid	232457768	001111
solidification	000146433	000100
solids	454556656	011111
solitary	000023635	000011
soliton	001356667	001111
solitons	001223578	000011
soluble	234344551	001110
solution	212346778	000111
solutions	113335677	000111
solvable	011246665	000111
solvent	000011366	000011
solving	001002236	000001
some	765444332	110000
sound	564444345	111001
source	001112357	000001
sources	100112136	000001
sp	000012233	000000
space	001234467	000111
spaces	000132357	000011
spacetime	000113447	000001
spacetimes	000013466	000011
spatial	000012557	000011
spatially	001113566	000011
spatiotemporal	000003677	000011
special	011122236	000001
species	000001345	000001
specific	344455667	001111
spectra	233457888	001111
spectral	111124668	000111
spectroscopic	112335557	000111
spectroscopy	011235668	000111
spectrum	333446667	000111
speed	010011276	000011
sphere	001123456	000011
spheres	001232467	000011
spherical	111124568	000011
spherically	001112455	000011
spin	111122358	000011
spinel	000000256	000001
spinning	011112266	000011
spinodal	000135655	000111
spinor	010000035	000001
spins	111112237	000001
spiral	000003567	000011
split	000001125	000001
splitting	121124558	000011
splittings	413444533	000100
spontaneous	011123557	000011
spontaneously	032111243	000000
spreading	000012455	000011
sputtered	000343423	001000
sputtering	101244675	000111
sqrt	000000248	000001
square	000124557	000111
squeezed	000046534	000101
squeezing	000037346	000101
sr	000024676	000111
srtio	111000237	000001
ssbauer	865444332	111000
stability	000123467	000011
stabilization	010113367	000011
stabilized	000012556	000011
stable	000113477	000011
stacking	001123556	000011
stage	100365644	001110
stages	000044544	000100
staggered	000002246	000001
standard	000023467	000011
standing	001114666	000111
star	000001357	000011
stark	223367546	001111
stars	000001356	000011
state	122234568	000111
states	122234568	000111
static	112344657	000111
stationary	001211455	000011
statistical	222335767	000111
statistics	000124568	000111
steady	000133347	000001
stellar	101122467	000011
step	001114777	000111
stepped	001026655	000111
steps	000025744	000111
stimulated	222446656	001111
stm	000000557	000011
stochastic	000123567	000011
stokes	000112345	000011
stopping	232534544	001110
storage	000012237	000001
strain	000013357	000011
strained	000038645	000111
strange	101245567	000111
strangeness	211122554	000010
strength	011345467	000111
strengths	224356655	000111
stress	122133467	000011
stretched	000155466	000111
stretching	000011146	000001
string	000056767	000111
strings	000054546	000111
stripe	000000286	000011
stripes	000000276	000011
stripping	653221111	100000
strong	111123457	000011
strongly	000013448	000011
strontium	332333357	000011
structural	000134578	000111
structure	122346778	000111
structured	000001236	000001
structures	000134668	000111
studied	000125668	000111
studies	233467766	001111
study	111245668	000111
su	534444456	100011
sub	000114346	000001
subband	000134212	000100
subject	000001456	000011
submonolayer	000013533	000000
subpicosecond	000036712	000100
subshell	242433223	000000
substituted	121225566	000111
substitution	000036567	000111
substitutional	222445542	001100
substrate	000123457	000011
substrates	000013457	000011
subwavelength	000000027	000001
sulfur	013246443	000100
sum	532123445	100011
super	000012357	000011
superconducting	111134557	000111
superconductivity	111145477	000111
superconductor	000023457	000011
superconductors	110137767	000111
supercooled	000012576	000011
superdeformed	000014731	000110
superfluid	123333348	000001
superfluidity	111101357	000011
supergravity	001232566	000011
superheavy	023110255	000011
superlattice	000166444	000100
superlattices	000058643	000110
supernova	000010246	000001
superposition	000112256	000001
superstring	000072211	000000
supersymmetric	000122577	000011
supersymmetry	000122556	000011
supported	000001247	000001
suppressed	000111246	000001
suppression	000013567	000011
surface	112356788	000111
surfaces	001246778	000111
surfactant	000003553	000010
susceptibilities	253346555	000111
susceptibility	245467767	011111
suspension	000002467	000011
suspensions	000012456	000011
swift	011112577	000011
switching	000011247	000001
symmetric	112224567	000111
symmetries	322143368	000011
symmetry	121233457	000011
synchronization	000000367	000011
synchrotron	012244457	000111
synthesis	000001345	000001
system	011235688	000111
systematic	011124557	000111
systematics	123554443	001100
systems	001234678	000111
t	133258766	000111
ta	133444665	000111
tail	010242535	000001
tails	000355357	001111
target	112324436	000101
targets	124646554	011111
tas	002444322	001100
taylor	000275557	001111
tb	121123557	000011
tcnq	016200000	010000
te	111244435	000001
technicolor	000024526	000101
technique	132234555	000111
techniques	112133445	000001
teleportation	000000175	000011
teller	143333676	000011
temperature	122246678	000111
temperatures	433456677	001111
temporal	000022345	000001
tension	001124467	000111
tensor	122133447	000001
terahertz	000000026	000001
term	011113345	000001
terminated	000001543	000010
terms	252455567	001111
ternary	111235566	000111
test	344455467	001111
testing	000012347	000001
tests	333334546	000111
tetracyanoquinodimethane	006111000	010000
tetragonal	012234465	000011
tetrahedral	012223654	000110
tetrathiafulvalene	005132100	000000
tev	000003347	000011
tevatron	000012654	000011
texture	000013556	000011
th	123455544	000111
thallium	453232321	100000
the	122245678	000111
their	111223458	000011
theorem	221222446	000001
theorems	353323346	100011
theoretic	234132234	000000
theoretical	112235568	000111
theories	135565667	011111
theory	233345668	000111
thermal	121134468	000011
thermalization	000134446	000001
thermally	011236567	000111
thermodynamic	111223457	000011
thermodynamics	001123558	000011
thermoelectric	001022335	000001
thermopower	001223665	000111
thick	110114566	000011
thickness	010023557	000011
thin	000124568	000111
third	232344475	000111
thomas	111344422	000000
thouless	000236546	000111
three	111234568	000011
threshold	122246678	000111
thresholds	011123536	000011
ti	122123368	000011
tight	010125667	000111
tilt	000022566	000011
tilted	000012476	000011
time	011124568	000011
times	111234457	000111
tin	543333233	100000
tio	000001257	000001
tip	000002456	000011
titanium	233254645	000111
tl	132147533	000110
tm	133244657	000111
tmtsf	000536643	001110
tokamak	014464444	001100
tomography	000000136	000001
top	000014657	000111
topological	000011335	000001
topology	000002237	000001
toroidal	132214457	000111
torque	000000014	000001
torsion	001110124	000000
torus	001232437	000001
total	565566655	111111
towards	000002357	000011
traffic	000000665	000011
trajectories	541112244	100001
trajectory	411111133	000000
trans	000353122	001000
transfer	123334557	000111
transform	011122546	000011
transformation	011223457	000011
transformations	012224567	000111
transient	011245567	000111
transients	002334354	000110
transistor	000001257	000011
transistors	000000247	000001
transition	111245678	000111
transitions	122346778	000111
translational	011123425	000001
transmission	000013447	000011
transparency	000002247	000001
transport	000023468	000011
transverse	012234467	000011
trap	000001448	000011
trapped	000011477	000011
trapping	001134567	000111
traps	001122467	000011
traveling	000024555	000111
treatment	233477766	001111
tree	010123335	000001
trends	011244447	000011
triangular	000002227	000001
tricritical	034231222	010000
triple	122133447	000001
triplet	111111257	000001
ttf	005114674	000111
tube	000133456	000011
tunable	000000126	000001
tungsten	456431224	110000
tuning	000001126	000001
tunnel	000112347	000001
tunneling	000137778	000111
turbulence	000113567	000011
turbulent	010002456	000011
twin	000013346	000001
twist	000122376	000011
twisted	000001127	000001
two	011235678	000111
type	321246677	000111
types	001012346	000001
u	333456657	001111
ultracold	000000127	000001
ultrafast	000001347	000001
ultrahigh	000012345	000001
ultrarelativistic	000034554	000010
ultrashort	000001357	000011
ultrasonic	753143121	100000
ultrathin	000014667	000111
ultraviolet	133323346	000001
uncertainty	010123467	000011
