divergence	20.28	50.13	47.06	25.69
dna	0	59.28	70.59	0
domain	72.03	72.6	64.71	71.27
domains	36.42	58.28	47.06	41.6
dominance	45.15	54.98	76.48	46.75
dominated	33.25	46.29	35.3	38.19
donor	49.54	65.58	52.95	51.19
donors	45.83	61.13	23.53	49.51
dopant	30.21	50.18	52.95	33.46
doped	65.29	80.78	52.95	72.34
doping	50.02	72.86	58.83	52.13
doppler	0	55.64	41.18	0
dot	88.17	91.36	82.36	87.84
dots	94.85	96.25	82.36	93.9
double	75.27	86.19	47.06	78.34
doublet	60.22	66.16	47.06	60.7
doubling	51.59	48.58	23.53	50.59
doubly	62.35	64.16	41.18	61.91
drag	41.05	65.74	29.42	43.93
drell	0	57.65	35.3	0
dressed	33.25	58.75	23.53	37.01
drift	47.96	54.3	29.42	51.38
drive	36.42	47.28	52.95	38.19
driven	55.05	77.69	58.83	65.58
driving	42.85	54.92	35.3	42.02
drop	43.27	45.12	23.53	44.27
droplet	33.25	54.59	23.53	35
droplets	38.94	56.44	35.3	42.02
drops	33.25	54.11	52.95	33.46
dual	58.02	64.36	52.95	57.5
duality	41.98	61.85	47.06	42.82
due	49.29	74.32	47.06	62.7
dust	33.25	59.74	47.06	44.94
dusty	51.59	61.6	64.71	51.95
dy	0	62.5	41.18	0
dye	46.79	56.15	52.95	47.83
dynamic	51.16	75.6	58.83	55.46
dynamical	65.78	80.37	41.18	67.56
dynamically	31.31	47.21	41.18	31.69
dynamics	87.45	90.27	64.71	87.49
dyson	0	49.52	17.65	0
earth	82.4	69.57	76.48	81.39
easy	54.06	61.92	41.18	54.44
echo	53.16	59.61	41.18	55.6
echoes	42.85	54.43	58.83	42.02
edge	66.5	80.83	47.06	72.93
edges	42.43	64.49	47.06	52.49
effect	79.09	95.14	35.3	85.47
effective	67.61	79.79	58.83	73.46
effects	73.48	91.2	58.83	80.78
efficiency	37.1	59.09	52.95	45.26
efficient	26.2	68.98	64.71	35
eigenstates	24.52	56.66	35.3	32.6
eigenvalue	26.2	57.17	35.3	31.69
eigenvalues	34.12	50.28	47.06	36.38
eikonal	47.68	63.4	58.83	48.33
einstein	0	96.3	64.71	8.56
el	45.5	64.69	35.3	45.58
elastic	86.17	90.3	76.48	88.6
elasticity	31.31	56.2	52.95	38.74
electric	85.44	80.01	52.95	84.91
electrical	62.17	67.99	58.83	61.14
electro	46.79	51.55	23.53	46.18
electrochemical	34.12	48.17	58.83	34.25
electrodynamics	68.41	69.49	52.95	68.32
electrolyte	38.36	41.98	35.3	39.26
electromagnetic	64.56	70.58	88.24	66.64
electromagnetically	65.5	68.98	88.24	64.43
electron	90.51	97.61	47.06	92.11
electronic	92.39	93.04	52.95	92.25
electrons	62.26	87.54	64.71	71.8
electroproduction	46.16	63.28	52.95	47.57
electrostatic	40.56	55.33	41.18	40.72
electroweak	46.48	69.57	58.83	51.19
element	52	52.6	41.18	51.57
elementary	41.53	63.23	58.83	41.6
elements	73.18	62.16	64.71	72.13
elliptic	44.05	64.92	70.59	45.26
embedded	54.06	66.51	70.59	53.98
emergence	8.73	54.59	82.36	19.88
emission	71.57	79.31	58.83	77.03
emitted	40.56	54.17	47.06	46.18
emitting	54.23	54.8	58.83	53.98
empirical	33.25	57.72	23.53	36.38
energetic	38.36	54.04	70.59	42.02
energetics	33.25	61.4	58.83	40.72
energies	68.9	78.72	82.36	70.35
energy	89.91	91.78	58.83	90.6
engineering	24.52	62.57	88.24	34.25
enhanced	51.8	69.75	41.18	57.26
enhancement	45.5	69.86	47.06	52.84
ensemble	44.05	66.39	58.83	47.83
ensembles	43.67	64.74	94.12	44.27
entangled	51.8	79.46	82.36	57.14
entanglement	51.16	91.17	88.24	69.57
entropic	20.28	49.57	82.36	19.88
entropy	52.79	74.4	64.71	58.52
envelope	45.83	58.32	29.42	44.94
environment	39.51	68.89	70.59	47.57
environments	29.01	52.97	82.36	30.7
epitaxial	68.41	75	64.71	74.8
epitaxy	67.9	67.22	70.59	66.81
epr	0	57.94	47.06	0
equal	30.21	51.51	70.59	30.7
equation	76.4	75.74	64.71	75.37
equations	56.27	73.8	58.83	65.71
equilibration	22.57	51.03	52.95	35
equilibria	37.1	44.33	41.18	37.01
equilibrium	49.04	68.54	52.95	54.59
equivalence	51.8	56.91	70.59	53.01
equivalent	31.31	45.99	58.83	36.38
er	0	60.99	47.06	0
erratum	0	65.25	5.89	0
error	51.59	73.55	70.59	57.62
escape	39.51	58.3	52.95	39.77
esr	0	59.22	29.42	0
estimate	22.57	43.48	47.06	28.45
estimates	17.46	45.61	35.3	31.69
estimation	41.98	64.37	70.59	44.61
et	83.12	60.71	58.83	81.58
eu	0	63.98	41.18	0
euclidean	0	49.04	41.18	0
europium	20.28	48.41	58.83	25.69
ev	8.73	69.66	52.95	8.56
evaluation	27.68	56.93	58.83	40.25
evanescent	40.04	51.59	47.06	41.17
evaporation	43.67	60.14	41.18	44.94
event	34.93	55.16	47.06	37.01
events	37.1	63.64	35.3	48.58
evidence	36.42	79.7	64.71	50.59
evolution	59.45	74.57	58.83	62.39
evolving	33.25	50.94	70.59	35
exact	53.16	79.57	47.06	54.89
exactly	58.99	60.97	47.06	57.85
example	24.52	49.78	52.95	35.71
excess	41.05	56.91	41.18	40.72
exchange	74.17	83.92	58.83	73.65
excitable	54.89	58.79	76.48	53.98
excitation	71.31	84.62	64.71	77.48
excitations	60.32	81.26	35.3	70.35
excited	63.05	76.93	70.59	66.12
exciton	51.38	85.23	41.18	73.65
excitonic	35.7	74.44	47.06	58.94
excitons	62.44	84.24	58.83	74.12
exclusion	46.79	53.81	47.06	48.58
exclusive	43.27	67.06	41.18	51.76
existence	29.01	61.43	41.18	28.45
exotic	42.85	58.49	29.42	47.03
expanding	42.85	54.24	52.95	42.82
expansion	61.23	72.02	52.95	61.14
expansions	43.67	59.81	41.18	46.47
experiment	53.16	69.1	47.06	58.73
experimental	55.37	80.24	70.59	59.65
experiments	54.89	68.46	52.95	57.85
explanation	17.46	56.96	41.18	27.14
explicit	36.42	52.48	11.77	37.01
explosion	24.52	60.91	35.3	43.93
exponent	46.16	60.63	35.3	49.28
exponential	40.04	54.27	29.42	43.2
exponents	60.63	73.07	11.77	61.32
expression	26.2	41.86	58.83	37.01
extended	65.57	75.89	52.95	69.62
extension	40.04	58.43	70.59	51.76
external	64.86	67.94	41.18	72.72
extra	68.74	70.04	76.48	67.66
extraction	24.52	53.3	47.06	29.62
extreme	45.5	62.09	52.95	45.26
extremely	32.32	50.18	41.18	31.69
factor	72.72	71.11	58.83	71.72
factorization	38.36	67.19	29.42	49.05
factors	79.04	74.91	76.48	77.64
faddeev	0	56.81	58.83	0
failure	17.46	48.87	35.3	27.14
family	34.12	54.71	47.06	40.25
fano	0	65.63	47.06	0
faraday	0	55.3	52.95	0
fast	52.2	72.95	58.83	60.14
fault	50.49	60.21	35.3	50.38
fcc	49.78	68.39	35.3	53.83
features	26.2	54.86	47.06	38.74
feedback	54.73	67.32	64.71	56.77
femtosecond	65.78	73.01	82.36	66.36
fermi	8.73	80.35	23.53	8.56
fermilab	0	68.04	64.71	0
fermion	75.33	76.15	47.06	74.3
fermionic	45.15	66.64	52.95	46.18
fermions	54.06	75.87	52.95	60.42
ferrimagnetic	29.01	57.45	47.06	40.72
ferroelectric	58.27	69.64	29.42	62.55
ferroelectricity	26.2	56.05	58.83	29.62
ferroelectrics	43.67	59.13	52.95	43.2
ferromagnet	58.88	75.82	52.95	66.64
ferromagnetic	56.56	84.09	52.95	70.88
ferromagnetism	41.98	75.7	52.95	46.75
ferromagnets	45.15	70.41	58.83	52.13
feshbach	0	68.3	58.83	0
feynman	0	56.46	47.06	0
fiber	50.94	59.63	76.48	51.76
fibers	57.9	59.35	47.06	58.52
fibonacci	0	58.43	70.59	0
fidelity	36.42	70.37	88.24	50.59
field	100	95.34	58.83	100
fields	91.14	86.16	58.83	90.46
filaments	27.68	49.04	23.53	30.7
filled	62.53	66.34	41.18	61.49
filling	55.37	71.6	76.48	54.59
film	74.88	72.32	58.83	75.43
films	94.18	85.72	64.71	94.79
filtering	38.36	55.83	76.48	42.82
final	52.2	66.19	52.95	52.49
fine	82.16	78.87	58.83	81.79
finite	84.04	81.36	64.71	83.12
fission	59.23	65.67	76.48	61.4
five	50.94	57.83	64.71	51.57
fixed	32.32	59.95	47.06	46.18
flat	40.04	55.44	41.18	42.02
flavor	58.64	76.25	70.59	61.49
flight	50.94	46.29	41.18	50.59
flip	61.71	66.1	35.3	62.63
flow	64.56	74.66	52.95	64.63
flows	46.79	61.96	76.48	50.59
fluctuating	33.25	55.97	52.95	38.74
fluctuation	50.49	67.31	41.18	53.01
fluctuations	64.41	82.74	64.71	70.8
fluid	57.51	70.67	41.18	58.62
fluids	48.51	67.78	52.95	54.29
fluorescence	62.62	66.83	64.71	62.39
fluoride	34.12	45.28	58.83	36.38
fluorine	24.52	48.81	41.18	34.25
flux	59.23	81.15	47.06	62.7
fock	0	68.59	58.83	0
focused	30.21	51.16	35.3	41.17
focusing	54.4	62.06	41.18	54.29
foil	44.8	56.83	35.3	47.57
foils	47.68	54.62	17.65	49.05
fokker	0	50.66	47.06	0
folding	43.67	57.17	52.95	50.17
following	37.74	56.61	52.95	48.08
forbidden	44.05	52.09	64.71	48.58
force	70.06	74.22	64.71	69.66
forced	40.56	48.92	70.59	39.77
forces	51.8	65.44	52.95	54.59
form	79.04	74.91	64.71	77.64
formalism	47.09	67.7	41.18	50.59
formation	64.49	74.09	64.71	63.67
formed	31.31	53.04	29.42	39.26
forming	62.44	64.3	64.71	62.39
forms	30.21	45.36	41.18	34.25
formula	34.12	61.1	58.83	42.02
formulas	38.94	48.17	41.18	41.6
formulation	41.98	66.14	52.95	56
forward	54.06	65.38	76.48	58.41
fourier	0	53.58	58.83	0
fourth	45.83	55.78	47.06	45.26
fr	0	52.75	58.83	0
fractal	49.04	65.72	64.71	50.38
fractals	26.2	53.95	52.95	34.25
fraction	51.38	57.4	64.71	50.38
fractional	74.54	87.21	52.95	74.57
fractions	53.71	62.79	35.3	53.01
fracture	29.01	56.59	64.71	34.25
fragment	46.79	65.62	23.53	53.18
fragmentation	50.26	66.54	47.06	50.38
fragments	46.16	61.22	29.42	49.73
frame	37.1	55.58	41.18	39.26
framework	26.2	51.55	52.95	43.2
free	79.11	78.48	41.18	80.56
freedom	67.31	56.76	47.06	66.12
freezing	40.04	61.85	76.48	49.28
frenkel	0	54.11	41.18	0
frequencies	40.04	53.51	41.18	42.02
frequency	69.21	72.84	70.59	68.8
friction	42.43	58.51	52.95	41.6
front	65	69.35	64.71	64.09
fronts	35.7	53.3	70.59	43.2
frustrated	53.53	78.39	58.83	64.76
frustration	40.56	64.63	64.71	45.88
fullerene	31.31	59.24	64.71	37.01
fullerenes	32.32	53.15	52.95	38.74
function	76.23	79.76	70.59	76.3
functional	89.99	86.5	58.83	89.44
functionals	55.52	68.12	58.83	58.94
functions	80.69	77.54	52.95	80.1
fundamental	34.93	60.78	41.18	38.19
fusion	59.89	72.63	41.18	63.81
future	44.05	56.44	52.95	51.76
ga	0	87.53	52.95	0
gaas	0	93.69	41.18	0
gadolinium	22.57	57.17	52.95	37.61
gain	40.56	63.33	52.95	53.01
galactic	33.25	62.65	11.77	43.57
gallium	54.73	62.46	52.95	53.98
gamma	60.73	61.79	58.83	60.33
gamow	0	59.33	58.83	0
gan	0	66.19	82.36	0
gap	78.6	76.99	58.83	78.87
gaps	61.99	65.79	35.3	61.99
garnet	53.35	54.49	70.59	55.87
gas	89.15	87.28	52.95	89.08
gasb	0	59.28	35.3	8.56
gaseous	27.68	48.64	47.06	31.69
gases	55.83	78.91	41.18	62.78
gate	44.8	74.07	82.36	56.9
gates	52.4	72.84	94.12	60.14
gauge	81.2	81.9	41.18	82.53
gauged	36.42	45.53	58.83	42.43
gauss	0	60.71	82.36	0
gaussian	0	70.82	64.71	0
gd	0	73.74	41.18	0
ge	0	85.78	35.3	0
gel	34.12	44.51	64.71	39.26
gels	31.31	49.52	52.95	36.38
generalization	22.57	53.37	58.83	34.25
generalized	53.35	73.05	64.71	64.02
generated	40.04	62.68	47.06	52.84
generating	27.68	57.26	58.83	28.45
generation	84.9	82.87	47.06	83.47
generic	17.46	55.56	76.48	31.69
geometric	52	71.05	64.71	52.49
geometrical	32.32	56.56	52.95	34.25
geometries	39.51	52.37	47.06	42.02
geometry	37.74	64.98	58.83	48.82
germanium	56.56	68.9	64.71	59.05
gev	0	84.13	35.3	0
ghost	32.32	51.51	35.3	37.61
giant	63.95	74.63	47.06	67.51
ginzburg	0	61.7	11.77	0
glass	81.4	85.24	41.18	81.41
glasses	72.48	80.84	58.83	73.1
glassy	40.04	66.09	52.95	45.88
glauber	0	58.09	52.95	0
global	40.04	62.58	52.95	43.57
globally	55.68	56.71	58.83	54.74
glueball	27.68	50.03	41.18	33.46
gluon	73.14	73.42	47.06	74.45
gold	47.39	66.52	41.18	50.38
goldstone	0	53.91	41.18	0
gordon	0	63.57	76.48	0
gpa	0	67.4	88.24	0
gradient	60.11	72.04	35.3	61.05
gradients	52.6	51.89	35.3	51.95
grain	65.5	63.74	64.71	64.7
grains	32.32	49.83	64.71	34.25
grand	61.52	63.67	64.71	60.33
granular	55.68	68.5	76.48	55.32
graphene	52.2	74.75	94.12	53.51
graphite	64.41	71.43	64.71	66.06
graphs	42.85	60.32	35.3	45.26
grating	36.42	52.97	11.77	40.25
gratings	31.31	54.95	41.18	39.26
gravitating	56.56	52.21	41.18	55.6
gravitation	47.39	54.77	52.95	50.59
gravitational	73.59	81	47.06	72.93
gravity	70.16	75.73	58.83	70.26
grazing	53.53	60.66	58.83	52.67
green	8.73	66.25	11.77	13.57
gross	8.73	62.7	47.06	8.56
ground	58.88	80.72	52.95	63.53
growing	36.42	59.35	47.06	39.77
grown	63.05	64.68	58.83	64.83
growth	64.78	78.1	58.83	67.4
guided	30.21	49.25	64.71	38.19
haas	0	61.48	88.24	0
hadron	67.31	76.8	35.3	68.89
hadronic	54.89	69.64	58.83	58.94
hadrons	37.74	67.97	70.59	45.88
haldane	0	67.53	52.95	0
half	62.53	70.07	52.95	61.49
halide	55.37	53.47	52.95	55.03
halides	65.36	61.16	64.71	64.76
hall	26.2	95.87	41.18	25.69
halo	51.16	58.65	47.06	51.57
hamiltonian	0	73.11	47.06	0
hamiltonians	0	61.49	47.06	0
handed	57.51	59.01	47.06	57.02
hard	69.37	68.55	52.95	69.03
harmonic	84.9	82.87	41.18	83.47
harmonics	32.32	63.15	23.53	40.72
hartree	0	68.59	58.83	0
hawking	0	63.9	58.83	0
hcp	42.43	53.98	47.06	48.58
hd	0	50.28	41.18	0
heat	78.77	74.05	76.48	77.29
heated	33.25	55.69	58.83	42.02
heating	36.42	58.87	52.95	48.33
heavily	62.26	58.95	52.95	62.93
heavy	91.78	86.52	52.95	90.32
heisenberg	0	88.24	58.83	0
helical	27.68	52.67	29.42	38.74
helicity	36.42	53.51	64.71	43.57
helium	64.18	79.38	70.59	66.01
heliumlike	50.72	61.77	29.42	50.99
hermitian	0	54.62	58.83	0
heterogeneous	42.43	53.47	82.36	44.27
heterojunctions	41.53	63.91	64.71	42.82
heterostructure	30.21	60.4	64.71	36.38
heterostructures	58.52	76.44	64.71	58.73
heusler	0	56.79	58.83	0
hexagonal	43.67	58.07	29.42	45.26
hf	8.73	48.17	35.3	13.57
hg	0	59.9	47.06	0
hgba	0	60.75	76.48	0
hidden	37.74	63.62	11.77	40.72
hierarchical	43.27	56.38	41.18	44.27
hierarchy	52.4	65.77	35.3	52.31
higgs	13.84	79.3	58.83	13.57
highly	67.96	70.44	52.95	66.75
ho	0	61.86	17.65	0
hole	88.52	88.54	41.18	87.31
holes	88.53	88.4	58.83	87.24
hollow	38.94	53.54	52.95	42.82
holographic	30.21	54.08	82.36	34.25
holography	41.53	52.13	64.71	44.27
holstein	0	64.53	58.83	0
homogeneous	44.43	60.01	29.42	53.34
honeycomb	49.78	54.98	64.71	49.28
hopping	58.4	65.81	41.18	58.19
horizon	35.7	64.94	58.83	51.19
horizons	34.93	62.06	58.83	41.6
host	26.2	43.68	29.42	34.25
hot	57.9	70.47	58.83	60.42
hubbard	13.84	87.71	47.06	13.57
hybrid	48.78	61.24	70.59	48.82
hybridization	30.21	55.88	52.95	35.71
hydride	34.12	48.64	47.06	34.25
hydrides	44.43	50.33	58.83	45.88
hydrodynamic	38.94	59.33	41.18	43.2
hydrodynamics	37.1	57.65	41.18	42.02
hydrogen	72.32	79.6	70.59	72.55
hydrogenated	69.87	71.07	52.95	71.07
hydrogenic	41.98	63.05	47.06	43.93
hydrogenlike	50.49	59.11	35.3	51.76
hydrostatic	66.5	63	23.53	65.52
hyperfine	65.91	72.85	82.36	67.19
hypernuclei	32.32	50.98	17.65	37.61
hyperon	41.53	59.32	64.71	49.73
hyperspherical	37.1	54.27	47.06	39.26
hypothesis	27.68	53.04	52.95	29.62
hysteresis	40.04	58.97	58.83	42.43
ice	42.85	57.45	64.71	45.26
icosahedral	51.38	69.23	64.71	52.13
ideal	47.96	57.47	23.53	49.73
identical	42.85	52.67	41.18	42.02
identification	29.01	55.56	52.95	32.6
ii	26.2	78.36	82.36	35.71
iii	26.2	68.54	70.59	30.7
image	53.16	66.94	47.06	52.67
images	44.05	58.05	64.71	47.03
imaginary	37.74	49.47	23.53	40.25
imaging	36.42	62.2	88.24	48.82
impact	81.38	84.74	58.83	82.21
impedance	47.96	52.48	41.18	49.05
implantation	50.02	47.47	29.42	50.79
implanted	56.41	56.2	52.95	56
implementation	32.32	67.04	76.48	47.57
implications	37.74	66.1	52.95	40.25
importance	17.46	53.26	64.71	17.12
improved	33.25	62.75	35.3	42.43
impulse	57.77	63.56	23.53	56.9
impurities	57.51	71.99	58.83	63.81
impurity	57.38	76.23	58.83	62.15
inas	0	79.43	52.95	8.56
incidence	53.53	55.39	41.18	52.67
incident	44.43	58.18	29.42	49.73
inclusion	13.84	48.58	58.83	29.62
inclusive	51.16	74.07	41.18	57.62
incoherent	39.51	59.65	35.3	49.95
incommensurate	59.23	69.62	70.59	63.38
incomplete	45.5	51.93	47.06	46.75
incompressible	27.68	69.48	52.95	35.71
independent	48.24	61.52	47.06	57.02
index	58.4	56.33	58.83	57.62
indirect	43.27	59.93	23.53	47.83
indium	31.31	55.5	58.83	40.25
individual	38.36	63.24	76.48	45.58
induced	79.93	88.14	52.95	83.16
inelastic	81.36	86.92	70.59	87.81
inequalities	29.01	64.59	35.3	38.74
inequality	31.31	61.33	29.42	39.26
inertia	42.43	46.44	47.06	41.6
inertial	31.31	44.78	35.3	37.61
infinite	64.26	72.17	58.83	63.31
inflation	48.78	71.4	76.48	49.95
inflationary	48.51	71.37	52.95	48.58
influence	30.21	73.69	41.18	45.88
information	58.99	77.66	52.95	65.15
infrared	62.53	71.54	64.71	64.43
inhomogeneities	22.57	49.93	47.06	29.62
inhomogeneity	17.46	48.7	47.06	29.62
inhomogeneous	46.16	68	58.83	51.38
initial	56.27	66.33	52.95	56.13
initio	82.29	77.27	88.24	80.69
injected	37.1	52.75	29.42	42.02
injection	46.79	68.94	17.65	52.84
inner	62.26	61.89	41.18	61.74
inp	0	69.31	29.42	0
insb	0	58.09	58.83	0
inside	34.12	58.24	70.59	44.61
instabilities	41.53	63.36	47.06	47.03
instability	46.48	69.91	52.95	54.44
instanton	37.74	54.17	47.06	39.26
instantons	29.01	54.92	47.06	31.69
insulating	55.05	63.28	52.95	53.98
insulator	82.09	82.36	58.83	82.59
insulators	42.85	63.4	29.42	44.27
integer	56.97	72.75	52.95	59.55
integrable	42.43	54.68	41.18	46.47
integral	67.9	69.83	47.06	66.7
integrals	52.6	54.62	52.95	51.57
integration	34.12	46.37	58.83	36.38
intense	73.07	82.89	41.18	76.36
intensities	38.36	56.51	70.59	47.3
intensity	48.51	72.41	52.95	60.79
interacting	70.26	79.75	52.95	71.87
interaction	71.91	85.55	47.06	80.78
interactions	68.35	82.99	82.36	74.86
interatomic	47.09	57.83	41.18	47.83
interband	48.24	61.74	52.95	49.05
intercalated	55.68	62.78	58.83	57.02
intercalation	65.36	68.41	52.95	66.06
interface	47.68	76.49	47.06	62.39
interfaces	48.24	69.84	70.59	58.41
interfacial	37.1	58.83	82.36	42.02
interference	65.36	77.73	47.06	68.85
interferometer	39.51	68.59	64.71	45.58
interferometers	31.31	59.11	70.59	42.43
interferometric	35.7	54.04	52.95	46.18
interferometry	38.94	63.7	58.83	41.17
interlayer	54.89	69.32	58.83	60.88
intermediate	68.9	72.41	82.36	68.37
intermetallic	57.9	53.98	58.83	56.9
intermittency	34.93	58.03	52.95	42.82
intermittent	27.68	50.08	58.83	31.69
intermolecular	33.25	45.84	58.83	34.25
internal	45.5	61.3	58.83	45.58
interplay	22.57	64.49	88.24	34.25
interpretation	37.1	60.21	64.71	43.57
interstitial	45.15	67.8	41.18	56.13
interstitials	42.43	50.75	52.95	42.43
intersubband	48.24	69.21	70.59	59.55
intrinsic	44.8	67.88	58.83	47.03
invariance	54.73	65.88	58.83	56.52
invariant	57.64	66.32	58.83	60.04
invariants	22.57	47.28	47.06	35.71
inverse	60	61.76	58.83	61.32
inversion	56.56	70.7	35.3	55.6
inverted	27.68	57.98	35.3	33.46
investigated	43.67	58.85	70.59	57.26
investigation	55.68	70.62	41.18	58.07
investigations	34.12	53.75	41.18	39.26
involving	40.56	54.77	47.06	43.57
iodine	31.31	45.76	52.95	33.46
ion	91.78	86.88	47.06	90.32
ionic	54.23	61.05	58.83	55.46
ionization	72.6	85.09	41.18	77.92
ionized	47.96	62.72	76.48	47.83
ions	68.74	84.24	58.83	77.2
ir	17.46	55.75	52.95	19.88
iron	53.35	75.76	47.06	55.87
irradiated	55.68	65.95	52.95	58.94
irradiation	56.27	58.11	29.42	57.14
irreversibility	45.15	59.67	41.18	44.27
irreversible	33.25	51.29	0	33.46
ising	17.46	84.5	52.95	19.88
island	41.98	65.37	64.71	52.49
islands	41.98	64.41	70.59	46.18
isobaric	51.59	58.28	58.83	50.79
isoelectronic	60.84	57.05	35.3	59.75
isolated	32.32	58.05	35.3	38.19
isomer	41.98	49.68	64.71	42.02
isomeric	34.12	44.24	29.42	38.74
isomers	37.1	45.92	35.3	41.6
isoscalar	41.53	59.26	35.3	42.43
isospin	47.39	68.06	58.83	49.51
isotope	60	64.59	47.06	59.45
isotopes	50.26	69.69	47.06	65.52
isotopic	31.31	49.52	23.53	31.69
isotropic	54.23	68.51	47.06	63.45
isovector	41.05	55.39	41.18	42.43
itinerant	55.37	64.86	41.18	55.03
iv	20.28	58.3	47.06	27.14
jahn	0	67.87	52.95	0
jaynes	0	61.02	94.12	0
jellium	40.56	59.63	52.95	42.43
jet	50.02	68.67	47.06	53.98
jets	35.7	63.14	58.83	47.03
jona	0	61.22	100	0
jones	0	62.88	82.36	0
josephson	20.28	80.06	52.95	19.88
jump	34.93	55.78	29.42	41.17
jumps	41.98	60.65	52.95	42.82
junction	65.08	78.51	64.71	64.3
junctions	73.52	80.06	29.42	72.59
kagom	43.27	62.58	52.95	42.82
kaluza	0	57.05	64.71	0
kaon	38.36	57.94	23.53	40.25
kbr	0	52.82	64.71	0
kcl	0	54.89	76.48	0
kerr	0	68.93	41.18	0
kev	0	69.8	35.3	0
kh	0	55.78	64.71	0
kicked	41.05	67.05	52.95	49.73
kinematic	22.57	46.22	70.59	22.13
kinetic	65.78	68.84	41.18	66.58
kinetics	49.04	68.46	29.42	53.83
kink	32.32	53.91	41.18	37.01
kinks	26.2	49.88	29.42	31.69
klein	0	57.26	58.83	0
knight	0	55.91	70.59	0
knockout	44.8	55.44	29.42	45.26
kohn	0	66.41	11.77	0
kondo	0	80.37	64.71	0
kosterlitz	0	61.22	70.59	0
kr	0	60.63	47.06	0
kramers	0	48.64	58.83	0
kronig	0	55.04	47.06	0
krypton	45.5	57.08	47.06	48.33
la	0	89.8	58.83	0
laboratory	22.57	49.15	35.3	22.13
ladder	55.98	72.31	58.83	60.33
ladders	54.06	69.88	58.83	56.39
lagrangian	0	61.74	41.18	0
lamb	0	63.09	47.06	0
lamellar	40.04	53.19	52.95	43.2
lamno	0	61.25	82.36	0
landau	0	79.37	52.95	0
landscape	50.02	53.01	94.12	49.28
langevin	0	55.19	47.06	0
langmuir	0	47.41	41.18	0
lanthanum	22.57	54.52	52.95	35
laser	78.15	84.31	52.95	80.16
lasers	59.23	75.44	23.53	59.55
lasing	37.1	56.66	76.48	40.25
lasinio	0	61.16	100	0
late	37.74	55.99	64.71	37.01
lateral	44.05	67.48	76.48	52.31
lattice	72.99	87.59	58.83	84.8
lattices	70.3	76.28	64.71	69.44
law	66.7	61.74	52.95	65.83
laws	48.51	60.71	41.18	48.58
layer	60.11	74.85	35.3	60.42
layered	67.84	73.98	58.83	68.32
layers	56.56	69.82	35.3	56.26
lead	35.7	62.34	64.71	40.25
leading	46.79	67.42	47.06	54.74
learning	31.31	50.13	58.83	32.6
lee	0	50.61	58.83	0
left	57.51	64.32	35.3	57.02
leg	49.54	68.17	82.36	53.67
length	58.52	64.29	47.06	60.79
lengths	53.88	59.86	58.83	54.44
lennard	0	62.88	82.36	0
lensing	45.83	57.52	88.24	46.47
leptogenesis	22.57	62.47	82.36	35.71
lepton	57.51	75.17	52.95	59.55
leptonic	44.43	58.63	52.95	45.88
leptons	49.78	60.16	70.59	52.13
lett	0	53.04	82.36	0
level	74.27	84.41	52.95	73.36
levels	71.74	75.83	58.83	71.31
lhc	0	68.22	76.48	0
li	13.84	72.49	64.71	13.57
lif	0	55.88	41.18	0
life	46.79	48.92	58.83	46.18
lifetime	55.21	64.36	52.95	55.03
lifetimes	43.67	62.12	52.95	46.75
lifshitz	0	53.64	41.18	0
light	77.5	82.18	52.95	79.93
limit	52.98	75.19	58.83	64.23
limitations	13.84	50.08	47.06	22.13
limited	67.73	72.63	35.3	67.56
limiting	17.46	46.37	58.83	24.04
limits	34.93	63.5	58.83	42.82
line	66.37	73.61	58.83	65.46
linear	57.24	76.2	64.71	59.25
linearized	45.83	56.86	47.06	47.3
linearly	51.59	53.12	47.06	52.49
lines	52.6	60.68	47.06	53.83
linewidth	44.43	62.2	41.18	44.94
linewidths	27.68	51.55	52.95	36.38
lipid	42.85	50.47	52.95	42.82
liquid	85.09	84.82	52.95	83.96
liquids	54.89	72.94	52.95	54.89
lithium	41.53	66.27	17.65	48.58
lived	40.56	54.04	29.42	39.77
lo	0	63.14	23.53	0
local	69.32	77.59	52.95	73.39
localization	58.76	81.7	35.3	63.38
localized	52.98	68.35	41.18	58.19
locally	27.68	47.54	52.95	28.45
location	26.2	46.59	11.77	27.14
locked	49.04	56.64	52.95	49.51
locking	46.79	55.83	47.06	48.82
logarithmic	34.93	51.51	35.3	37.01
longitudinal	45.5	62.09	64.71	52.31
loop	58.99	72.2	64.71	61.23
loops	44.8	58.43	52.95	46.47
lorentz	0	71.22	58.83	0
loss	81.99	75.45	58.83	81.44
losses	37.1	46.94	41.18	39.26
low	89.91	85.18	58.83	89.49
lower	46.16	58.85	70.59	46.18
lowest	49.54	60.6	70.59	49.51
lu	0	53.12	52.95	0
luminescence	40.56	68.65	23.53	53.01
luttinger	0	71.24	64.71	0
lyapunov	0	58.16	64.71	0
lying	70.82	58.53	64.71	69.62
lyotropic	44.8	53.71	47.06	49.05
macroscopic	54.57	73.98	52.95	56.77
magic	38.94	57.43	64.71	42.43
magnesium	42.43	53.4	70.59	41.6
magnet	39.51	66.08	64.71	45.26
magnetic	100	97.85	41.18	100
magnetically	37.74	63.75	41.18	39.77
magnetism	53.88	78.52	70.59	57.73
magnetization	57.38	81.85	41.18	64.3
magnetized	50.72	59.72	47.06	54.44
magneto	73.11	71.34	41.18	72.27
magnetoelastic	34.12	57.54	52.95	33.46
