asymptotic	4444444	00111
asymptotically	3344444	00011
atmospheric	4666556	11111
atom	4555555	11111
atomic	4555555	11111
atomistic	4545454	11111
atoms	4555555	11111
attachment	4544544	11111
attenuation	5544444	11111
attosecond	4444444	10000
attraction	4555555	11111
attractive	4555555	11111
attractor	5666666	11111
attractors	5776777	11111
au	4555555	11111
auger	4667666	11111
augmented	4555545	11111
autocorrelation	4445455	01111
autoionization	5777877	11111
autoionizing	5777777	11111
automata	5777777	11111
avalanches	5666666	11111
average	3545554	01111
avoiding	4877777	11111
axial	3444444	00001
axion	4766666	11111
axis	5767677	11111
axisymmetric	4555555	11111
azimuthal	4555555	11111
b	4555555	11111
ba	4666666	11111
background	4555555	11111
backgrounds	4655555	11111
backscattering	4566666	11111
backward	3433334	00000
bag	3766666	11111
balance	4666666	11111
ballistic	5666666	11111
band	4556556	11111
bands	4555555	11111
bandwidth	4555555	11111
bang	4555555	11111
bare	4665566	11111
barium	5777777	11111
barrier	5666666	11111
barriers	4656565	11111
baryogenesis	5666666	11111
baryon	3444444	00000
baryons	4544454	01111
based	4555555	11111
basis	3555555	01111
bath	4555455	11111
batio	4444444	01001
bcc	3555555	11111
bcs	4454444	11111
be	4555555	11111
beam	4555555	11111
beams	4444454	11111
beats	4455655	01111
bec	4343444	00000
bedt	5777777	11111
behavior	4555555	11111
bell	4555555	11111
below	3544555	01111
bending	4555555	11111
bent	4444444	11111
berry	5667666	11111
beryllium	4544444	11110
beta	5655555	11111
bethe	4645555	11111
between	4555555	11111
bev	6533353	10000
beyond	4555555	11111
bi	5677676	11111
bias	4544544	11111
biased	4555555	11111
biaxial	4555554	11111
bifurcation	4766666	11111
bifurcations	5777777	11111
bilayer	4555555	11111
bilayers	4555555	11111
billiard	5766666	11111
billiards	5655666	11111
binaries	4555555	11111
binary	4555555	11111
binding	4666666	11111
biological	5565555	11111
bipartite	4444444	11111
birefringence	4665665	11111
bis	5877887	11111
bismuth	4444444	11000
bistability	3766666	11111
bistable	4666666	11111
black	4555555	11111
blende	4555555	11111
bloch	4555555	11111
block	5666666	11111
blockade	5566555	11111
blue	4766676	11111
body	4544444	01111
bogoliubov	4444444	00110
bohm	5666666	11111
boltzmann	4545454	11111
bombardment	4455555	11111
bond	4656666	11111
bonded	3555555	11111
bonding	4565556	11111
bonds	4666666	11111
bootstrap	5433343	10000
born	3434443	00000
boron	4555555	11111
bose	4555555	11111
boson	4666666	11111
bosonic	4555555	11111
bosons	4555455	11111
bottom	4556555	11111
bound	3554555	01111
boundaries	5666666	11111
boundary	4655555	11111
bounded	3544444	01001
bounds	3444444	00001
box	4555555	11111
br	4555555	11111
bragg	4555555	11111
branching	4555455	11111
brane	4555555	11111
branes	4555555	11111
breakdown	4545455	11111
breaking	4555555	11111
breakup	4555555	11111
breathing	4554555	11111
bremsstrahlung	5666555	11111
bright	4555555	11111
brillouin	4666666	11111
broadband	4555555	11111
broadened	4666655	11111
broadening	4555655	11111
broken	3444443	00000
brownian	4555555	11111
bubble	4555555	11111
bubbles	4655555	11111
bulk	4555555	11111
bundles	4555555	11111
burning	5777777	11111
bursts	4545555	11111
c	4666666	11111
ca	5666666	11111
cabibbo	4445544	11111
cacu	5677677	11111
cadmium	5544544	11111
caf	6666666	11111
calcium	4544454	01111
calculated	4556656	11111
calculating	4555555	11111
calculation	4666666	11111
calculations	4555555	11111
can	4555555	11111
canonical	4655555	11111
capacitance	5666766	11111
capacity	4544555	11111
capillary	4555555	11111
capture	5777777	11111
carbide	4555555	11111
carbon	4555555	11111
carlo	4666666	11111
carrier	4555555	11111
carriers	4555555	11111
cascade	4545554	11111
cascades	4455555	01111
case	4555555	11111
casimir	4555555	11111
cation	4555555	11111
causality	3444444	01111
caused	4555555	11111
cavities	4555555	11111
cavity	4555555	11111
cd	5777777	11111
cds	5555556	11111
cdse	4555555	11111
cdte	4666666	11111
ce	4666666	11111
cell	4555555	11111
cells	4555555	11111
cellular	5667666	11111
center	4555555	11111
centered	5666666	11111
centers	5655665	11111
central	3555555	01111
cerium	4554555	11111
cern	4545555	11111
cesium	4565555	11111
cf	4455444	11111
ch	4666666	11111
chain	4556565	11111
chains	4555555	11111
change	4555655	11111
changes	4555555	11111
changing	4555555	11111
channel	4555555	11111
channeling	4655666	11111
channels	4555555	11111
chaos	5777777	11111
chaotic	5766666	11111
character	4555555	11111
characteristic	4544554	11111
characteristics	4566655	11111
characterization	4555555	11111
charge	4555555	11111
charged	4555555	11111
charges	3444444	00010
charging	5666666	11111
charm	4455555	01111
charmed	3455654	01111
charmonium	4555555	11111
chemical	4555555	11111
chemisorbed	4777677	11111
chemisorption	4677777	11111
chern	5666666	11111
chiral	4555555	11111
chirality	4544444	11111
chloride	6766767	11111
cholesteric	3555455	11111
chromium	4555545	11111
chromodynamics	4666657	11111
circuit	4454444	11111
circular	5555556	11111
circularly	5555665	11111
cl	3455555	01111
class	3554555	01111
classical	4555555	11111
classification	3434544	00111
clean	4666666	11111
clock	4545555	11111
cloning	4554454	11111
close	4555555	11111
closed	4555555	11111
cloud	4545555	11111
cluster	4655555	11111
clustering	4545545	11111
clusters	5666666	11111
cm	2333333	00000
cmb	4444444	10101
cn	3554555	01111
co	4555555	11111
coalescence	4556555	11111
coarsening	5656666	11111
cobalt	4444444	10110
coefficient	4444454	01111
coefficients	4544554	11111
coexistence	4555555	11111
coherence	4655555	11111
coherent	4555555	11111
coherently	4555655	11111
cohesive	4655556	11111
coincidence	3444444	01101
cold	4555555	11111
collapse	4656565	11111
collective	4655665	11111
collider	4555555	11111
colliders	5777666	11111
colliding	4555555	11111
collinear	4544444	11111
collision	4655655	11111
collisional	3555555	11111
collisionless	3444444	00100
collisions	4555555	11111
colloidal	4555555	11111
colloids	4555555	11111
color	4555555	11111
colored	4666666	11111
colossal	4555555	11111
columnar	5666666	11111
combination	3444444	01100
combined	4554544	11111
commensurate	4766666	11111
comment	4666666	11111
comments	4444444	11101
communication	4454444	11111
compact	4555555	11111
comparative	4555555	11111
comparison	4555555	11111
compensation	4444455	11111
competing	4655555	11111
competition	4555555	11111
complete	4555555	11111
complex	4555555	11111
complexes	4555555	11111
complexity	4555555	11111
component	3444444	01111
components	3444444	01111
composite	4665565	11111
composites	5677666	11111
composition	4556556	11111
compound	4555555	11111
compounds	4666666	11111
compressed	4455545	11111
compressibility	4544555	11111
compressible	4555555	11111
compression	4555454	11111
compton	3333333	00000
computation	4555555	11111
computational	4555555	11111
computer	4666666	11111
computing	4545554	11111
concentrated	3555555	01111
concentration	4555555	11111
condensate	4555555	11111
condensates	4545555	11111
condensation	4555555	11111
condensed	4656656	11111
condition	4455454	11111
conditions	4555555	11111
conductance	5666666	11111
conducting	4666665	11111
conduction	4555555	11111
conductivity	4555555	11111
conductor	4565566	11111
conductors	4666666	11111
cone	4444444	00111
configuration	3554545	01111
configurations	4555555	11111
confined	4666655	11111
confinement	4555555	11111
confining	4555665	11111
conformal	4555555	11111
conjecture	4666666	11111
conjugated	5666666	11111
connected	5665666	11111
connection	3544555	11111
consequences	4545554	11111
conservation	4444455	01111
conserved	4444454	01010
conserving	4545555	11111
consistency	3444344	00000
consistent	4555555	11111
constant	4555555	11111
constants	4444554	11111
constituent	4565666	11111
constrained	4555555	11111
constraining	4445444	11111
constraint	4545554	11111
constraints	4555555	11111
construction	4544445	11111
contact	4555555	11111
contacts	5555555	11111
containing	3444444	01111
content	4666666	11111
continuous	4555555	11111
continuum	4655555	11111
contribution	4555555	11111
contributions	3555555	01111
control	4545555	11111
controlled	4554555	11111
controlling	5555555	11111
convection	5766767	11111
convective	4665566	11111
convergence	4646565	11111
conversion	4554555	11111
coo	4444444	10110
cooled	5767666	11111
cooling	5555555	11111
cooper	4555555	11111
cooperative	3444445	00111
coordinate	3554555	01111
coordinates	3555555	11111
copolymer	5656666	11111
copper	5766677	11111
core	4555555	11111
corrected	5667666	11111
correction	4555555	11111
corrections	4555555	11111
correlated	5566665	11111
correlation	4555555	11111
correlations	4555555	11111
correspondence	4555555	11111
cosmic	4555555	11111
cosmological	4555555	11111
cosmologies	4655555	11111
cosmology	4555555	11111
couette	4665666	11111
coulomb	4555555	11111
counting	4444444	01110
coupled	4555555	11111
coupling	4555555	11111
couplings	4555555	11111
covalent	4544445	11111
covariant	3454544	01111
coverage	5877777	11111
covered	4677666	11111
cp	4555555	11111
cpt	4555555	11111
cr	4555555	11111
crack	5665555	11111
creation	4555555	11111
creep	5666666	11111
criterion	4555555	11111
critical	4555555	11111
criticality	5655555	11111
cross	3444444	00111
crossed	4555555	11111
crossing	4444433	00000
crossover	4565555	11111
crystal	4555565	11111
crystalline	4555555	11111
crystallization	4665555	11111
crystals	4655555	11111
cs	4555555	11111
cu	5777777	11111
cubic	4554555	11111
cucl	4555556	11111
cugeo	3444444	00011
cummings	3555555	01111
cuo	5677777	11111
cuprate	5555555	11111
cuprates	5666666	11111
curie	3433433	00000
current	4444444	10111
currents	4444444	00100
curvature	4555655	11111
curve	3433344	00000
curved	4555655	11111
curves	4555555	11111
cutoff	4444444	01111
cycle	4545555	11111
cyclotron	5666666	11111
cylinder	4554544	11111
cylinders	4555555	11111
cylindrical	4555555	11111
d	4555555	11111
damage	4555555	11111
damped	4766767	11111
damping	4554455	11111
dark	4444444	11111
data	4555555	11111
dc	4555555	11111
de	4555555	11111
debye	4555555	11111
decay	4554454	01111
decaying	4544555	11111
decays	4555555	11111
decoherence	4544444	11111
decomposition	4666666	11111
deconfinement	4555555	11111
decoupling	4544454	11110
deep	4555555	11111
deeply	3444444	01111
defect	4666666	11111
defects	5666666	11111
deficient	5666666	11111
deformation	4555555	11111
deformations	4555455	11111
deformed	4555555	11111
degeneracy	3444444	00000
degenerate	4555555	11111
degree	4544545	11111
degrees	4655555	11111
delay	4555555	11111
delayed	4556555	11111
delocalization	4665566	11111
demonstration	4555555	11111
dendritic	4767777	11111
dense	4555555	11111
densities	4555555	11111
density	4555555	11111
dependence	4555555	11111
dependent	4555555	11111
dephasing	4555555	11111
depinning	5666666	11111
depletion	4556555	11111
depolarization	4565555	11111
deposited	5767766	11111
deposition	5676666	11111
depth	5666666	11111
der	3544545	01111
derivation	4655555	11111
derivative	4645555	11111
derived	4655666	11111
description	4555555	11111
design	4444444	11111
desorption	4777777	11111
destruction	4545555	11111
detachment	4666666	11111
detailed	4655555	11111
detected	4666666	11111
detecting	4555555	11111
detection	4555555	11111
detector	4555555	11111
detectors	4555555	11111
determination	4666666	11111
determined	4566665	11111
determining	4555555	11111
deterministic	5555555	11111
deuterium	4666666	11111
deuteron	4655565	11111
deuterons	5554554	11111
development	3454445	01111
deviations	3444444	01100
device	4555555	11111
devices	4555555	11111
diagonal	3455454	01111
diagonalization	5666666	11111
diagram	4555555	11111
diagrams	3555555	11111
diamagnetic	4555555	11111
diamond	5666666	11111
diatomic	4455555	01111
dichroism	5666666	11111
dicke	4444444	00111
dielectric	4555555	11111
dielectrics	4445555	11111
dielectronic	4767677	11111
difference	3444444	00011
differences	4555565	11111
different	4555555	11111
differential	4555555	11111
diffraction	4555555	11111
diffractive	3344444	00011
diffuse	4555555	11111
diffusion	4666666	11111
diffusive	4565555	11111
dilaton	5666666	11111
dilepton	4666666	11111
dilute	3433333	00000
diluted	4666666	11111
dimension	4666666	11111
dimensional	4666666	11111
dimensionality	3545554	01111
dimensions	4656566	11111
dimer	5656566	11111
dimers	5555565	11111
dinger	4666666	11111
diode	5667666	11111
diodes	4555555	11111
dioxide	3444444	01011
dipolar	4444444	11111
dipole	4555555	11111
dipoles	4554444	01111
dirac	3555555	11111
direct	4555555	11111
directed	4555555	11111
direction	4545454	11111
directional	4455555	01111
dirty	4554444	11111
discharge	4665555	11111
discharges	4676666	11111
discrete	4655555	11111
disk	4555555	11111
disks	4555555	11111
dislocation	4555555	11111
dislocations	4545555	11111
disorder	4656666	11111
disordered	4666666	11111
dispersion	4544444	11111
dispersions	4666666	11111
dispersive	4555555	11111
displacement	3544445	01111
dissipation	4655555	11111
dissipative	4656666	11111
dissociation	4555555	11111
dissociative	4555555	11111
distance	4444555	01111
distorted	4555565	11111
distortion	4554544	11111
distortions	4555555	11111
distributed	4655555	11111
distribution	4555555	11111
distributions	4555555	11111
divergence	3444444	00110
dna	4555555	11111
do	4555555	11111
does	4555555	01111
domain	4555555	11111
domains	4555555	11111
dominance	4443434	10000
dominated	4555555	11111
donor	4666666	11111
donors	4665555	11111
dopant	4666565	11111
doped	4555555	11111
doping	5555555	11111
doppler	3444444	01111
dot	4555555	11111
dots	4555555	11111
double	4655555	11111
doublet	4555555	11111
doubling	4777766	11111
doubly	4666666	11111
drag	4555555	11111
drell	3455545	01111
dressed	4556565	11111
drift	4544555	11111
driven	4555555	11111
driving	4555555	11111
drop	4445555	11111
droplet	4454444	01111
droplets	4555555	11111
drops	3343444	00001
dual	3333334	00000
duality	4444434	00000
due	4555555	11111
dust	4555555	11111
dusty	5656655	11111
dy	4545555	01111
dye	4556666	11111
dynamic	4555555	11111
dynamical	4655565	11111
dynamics	4555555	11111
dyson	4555565	11111
e	3555555	01111
early	4655656	11111
earth	3444444	00110
easy	4555555	11111
echo	4555555	11111
echoes	5555555	11111
edge	4666666	11111
edges	4555555	11111
effect	4555555	11111
effective	4655555	11111
effects	4555555	11111
efficiency	4555444	11111
efficient	4555555	11111
eigenstates	4676556	11111
eigenvalue	4555566	11111
eigenvalues	3645555	11111
eikonal	4444444	11001
einstein	4555555	11111
el	4656565	11111
elastic	3444444	01111
elasticity	4555555	11111
electric	4555555	11111
electrical	3544444	01111
electro	4555555	11111
electrodynamics	3333333	00000
electromagnetic	4444444	00000
electromagnetically	4454444	11111
electron	4555555	11111
electronic	4555555	11111
electrons	4555555	11111
electroproduction	3343333	00000
electrostatic	4454444	01111
electroweak	5666666	11111
element	4545555	11111
elementary	4545555	11111
elements	3454454	01111
embedded	4555555	11111
emergence	4444444	11111
emission	4666666	11111
emitted	4555555	11111
emitting	4545555	11111
empirical	3545555	01111
energetic	3544454	01111
energetics	5656666	11111
energies	4555555	11111
energy	4555555	11111
engineering	4454444	11111
enhanced	4555555	11111
enhancement	4555555	11111
ensemble	4555555	11111
ensembles	4555555	11111
entangled	4544444	11111
entanglement	4444444	11111
entropic	5555555	11111
entropy	4555555	11111
envelope	5566666	11111
environment	4555555	11111
environments	4545555	11111
epitaxial	5666666	11111
epitaxy	5777777	11111
epr	4666666	11111
equal	4333333	00000
equation	4665566	11111
equations	4656665	11111
equilibration	5666666	11111
equilibrium	4665655	11111
equivalence	3555554	01111
equivalent	4544555	11111
er	3554555	01111
erratum	4555555	11111
error	4554555	11111
escape	4566565	11111
esr	4665666	11111
estimate	3434444	00010
estimates	3545555	01111
estimation	4555555	11111
et	5666666	11111
eu	4555655	11111
euclidean	4445555	01111
europium	5544544	10110
ev	5666666	11111
evaluation	4655565	11111
evanescent	4565555	11111
evaporation	4555565	11111
even	5555555	11111
event	4555555	11111
events	4555555	11111
evidence	4665656	11111
evolution	4555555	11111
exact	4666666	11111
exactly	4666666	11111
example	4555555	11111
excess	4555555	11111
exchange	4545545	11111
excitable	5555555	11111
excitation	4555555	11111
excitations	4665666	11111
excited	4555555	11111
exciton	4555555	11111
excitonic	4665666	11111
excitons	5666666	11111
exclusion	5666565	11111
exclusive	4555555	11111
existence	4544554	11111
exotic	4455545	11111
expanding	4655555	11111
expansion	3555555	11111
expansions	4655666	11111
experiment	4555555	11111
experimental	4555555	11111
experiments	4555555	11111
explanation	4555555	11111
explicit	3555555	01111
explosion	4555555	11111
exponent	4666666	11111
exponential	4656555	11111
exponents	4666666	11111
expression	4555554	01111
extended	4655665	11111
extension	3544444	01111
external	4555555	11111
extra	4555555	11111
extraction	4555555	11111
extreme	4545454	11111
extremely	4656566	11111
f	3444444	01011
factor	3444444	00000
factorization	4444444	01111
factors	3333333	00000
faddeev	4555455	11111
failure	4544444	01111
family	4565556	11111
fano	4555455	11111
far	4666666	11111
faraday	4554554	11111
fast	4555555	11111
fault	4565555	11111
fcc	4666666	11111
fe	4555555	11111
features	4555555	11111
feedback	4555555	11111
femtosecond	5666666	11111
fermi	4555555	11111
fermilab	5666766	11111
fermion	4666666	11111
fermionic	4555555	11111
fermions	4655655	11111
ferrimagnetic	4544544	11111
ferroelectric	4544454	11111
ferroelectrics	3433343	00000
ferromagnet	4544444	11111
ferromagnetic	4545554	11111
ferromagnetism	4545555	11111
ferromagnets	3555555	01111
feshbach	4444444	00000
few	4444444	11111
feynman	4555556	11111
fiber	4555555	11111
fibers	4665566	11111
fibonacci	4656666	11111
fidelity	4444444	00000
field	4555555	11111
fields	4555555	11111
filaments	4444444	11111
filled	4555555	11111
filling	5665666	11111
film	4555555	11111
films	5666666	11111
filtering	4545555	11111
final	3444444	00100
fine	3555655	11111
finite	4666665	11111
first	4555555	11111
fission	4555444	11111
five	4544444	11111
fixed	3444444	00000
flat	4555555	11111
flavor	4555555	11111
flight	4555556	11111
flip	3444444	01111
flow	4555555	11111
flows	4555555	11111
fluctuating	4656666	11111
fluctuation	4555555	11111
fluctuations	4666666	11111
fluid	4655565	11111
fluids	4655565	11111
fluorescence	4555555	11111
fluoride	4555545	11111
fluorine	5666576	11111
flux	5666666	11111
fock	4545545	01111
focusing	4555555	11111
foil	3555555	11111
foils	4544554	11111
fokker	4766676	11111
folding	5556665	11111
following	4555555	11111
forbidden	4444455	01111
force	4555555	11111
forced	4666666	11111
forces	4545455	11111
form	3333333	00000
formalism	3555555	01111
formation	4655555	11111
formed	4555555	11111
forming	4545555	11111
forms	3445455	01111
formula	3554455	01111
formulas	4444544	01111
formulation	4655555	11111
forward	4444444	11011
four	4666666	11111
fourier	4555555	11111
fourth	3554555	11111
fr	4777766	11111
fractal	4877777	11111
fractals	4776677	11111
fraction	4454444	11111
fractional	4666666	11111
fractions	4545455	11111
fracture	5666666	11111
fragment	4776666	11111
fragmentation	4666666	11111
fragments	4766666	11111
frame	3343434	00001
framework	4554455	11111
free	4555555	11111
freedom	4555555	01111
freezing	4766666	11111
frenkel	5667666	11111
frequencies	3444444	00000
frequency	4555555	11111
friction	4555555	11111
from	4555555	11111
front	5666666	11111
fronts	5666666	11111
frustrated	5555555	11111
frustration	4555555	11111
full	4555555	11111
fullerene	5666566	11111
fullerenes	5667666	11111
fully	4566555	11111
function	4556555	11111
functional	4555555	11111
functionals	4555555	11111
functions	4555555	11111
fundamental	4555554	11111
further	4555565	11111
fusion	3666666	11111
future	4655555	11111
g	4545455	01111
ga	5776666	11111
gaas	4777777	11111
gadolinium	5454454	11111
gain	4666666	11111
galactic	4444444	11111
gallium	5655565	11111
gamma	4333333	00000
gamow	3656666	11111
gan	4555555	11111
gap	4656665	11111
gaps	4656555	11111
garnet	5544454	11111
gas	4555555	11111
gasb	4666666	11111
gaseous	4555555	11111
gases	4444444	11000
gate	4444444	11111
gates	4444444	11111
gauge	3555555	01111
gauss	4444444	11111
gaussian	4555555	11111
gd	4555555	11111
ge	4566656	11111
gel	5767777	11111
gels	4655656	11111
general	4555555	11111
generalization	4555555	01111
generalized	4555555	11111
generated	4554555	11111
generating	4555555	11111
generation	4555555	11111
generic	4555555	11111
geometric	4555555	11111
geometrical	4655655	11111
geometries	4656556	11111
geometry	4555555	11111
germanium	5565566	11111
gev	4334444	00000
ghost	4444444	00000
giant	4555555	11111
ginzburg	4665666	11111
glass	4666666	11111
glasses	3666666	11111
glassy	4665666	11111
glauber	4455554	01111
global	4555656	11111
globally	5667677	11111
glueball	3665665	11111
gluon	4566555	11111
gold	4444444	11111
goldstone	4555555	11111
gordon	4766666	11111
gpa	5777777	11111
gradient	4555555	11111
gradients	3554554	01111
grain	5666666	11111
grains	4555555	11111
grand	3766665	11111
granular	4555555	11111
graphene	4333333	00000
graphite	4766667	11111
graphs	4444444	11111
grating	4565555	11111
gratings	4665665	11111
gravitating	4655655	11111
gravitation	4555555	11111
gravitational	4555555	11111
gravity	4555555	11111
grazing	4666666	11111
green	3555555	01111
gross	4555555	11111
ground	4555555	11111
group	3555555	01111
growing	4655555	11111
grown	5666666	11111
growth	5777777	11111
guided	4555555	11111
h	4666666	11111
haas	4444444	11010
hadron	3445444	01111
hadronic	3445545	01111
hadrons	3344444	00000
haldane	5667666	11111
half	4545555	11111
halide	5665666	11111
halides	5555555	11111
hall	5666666	11111
halo	5666666	11111
hamiltonian	4666666	11111
hamiltonians	4656666	11111
handed	4444444	11111
hard	4555555	11111
harmonic	4655555	11111
harmonics	4555555	11111
hartree	4545545	01111
hawking	5555555	11111
hcp	4555554	11111
hd	4556565	11111
he	4555555	11111
heat	3545554	01111
heated	3555555	01111
heating	3444444	01110
heavily	4666566	11111
heavy	4666666	11111
heisenberg	4665556	11111
helical	4544444	11111
helicity	3433343	00000
helium	5545444	11111
heliumlike	5777776	11111
hermitian	5566666	11111
heterogeneous	4555555	11111
heterojunctions	4766777	11111
heterostructure	5777777	11111
heterostructures	5777666	11111
heusler	4444444	10011
hexagonal	4555555	11111
hf	4444454	01111
hg	5677777	11111
hidden	4545454	11111
hierarchical	4666666	11111
hierarchy	4555555	11111
higgs	4555555	11111
high	4555555	11111
higher	4555555	11111
highly	4655565	11111
ho	4555555	11111
hole	4555555	11111
holes	5555555	11111
hollow	5666666	11111
holographic	4444544	11111
holography	5656655	11111
holstein	5566555	11111
homogeneous	4555555	11111
hopping	4766666	11111
horizon	4556555	11111
host	3554555	01111
hot	4666666	11111
how	4555555	11111
hubbard	5666666	11111
hybrid	4444444	11111
hybridization	4655555	11111
hydride	3555554	01111
hydrides	3655555	01111
hydrodynamic	4555555	11111
hydrodynamics	4545544	11111
hydrogen	4666666	11111
hydrogenated	5888888	11111
hydrogenic	5777776	11111
hydrogenlike	4666666	11111
hydrostatic	4656666	11111
hyperfine	4333433	00000
hypernuclei	4755655	11111
hyperon	4443344	10000
hyperspherical	4666677	11111
hypothesis	3333333	00000
hysteresis	4665555	11111
i	5555545	11111
ice	4545555	11111
icosahedral	4766766	11111
ideal	4555555	11111
identical	5666666	11111
identification	4555555	11111
ii	5545545	11111
iii	4544545	11111
image	4666666	11111
images	5666666	11111
imaging	4555555	11111
impact	4555554	01111
impedance	4555555	11111
implanted	4566666	11111
implementation	4554555	11111
implications	4555555	11111
importance	4555555	11111
improved	4555555	11111
impulse	4666656	11111
impurities	4555555	11111
impurity	4555555	11111
in	4555555	11111
inas	5665565	11111
incidence	4555555	11111
incident	4444445	01111
inclusion	4455555	01111
inclusive	3444444	01111
incoherent	4545454	11111
incommensurate	4877777	11111
independent	4455554	11111
index	4544444	11111
indirect	4555555	11111
indium	4433333	00000
individual	4555555	11111
induced	4555555	11111
inelastic	3444444	01000
inequalities	4544444	11111
inequality	4544444	11111
inertia	3444444	01000
inertial	4555555	11111
infinite	4555555	11111
inflation	5655555	11111
inflationary	4656666	11111
influence	4555555	11111
information	4555555	11111
infrared	4666666	11111
inhomogeneities	4555555	11111
inhomogeneity	4545444	11111
inhomogeneous	4555555	11111
initial	4566665	11111
initio	4555555	11111
injection	4444444	11111
inner	3555555	11111
inp	5777777	11111
insb	5545555	11111
inside	4544455	11111
instabilities	4555555	11111
instability	4555555	11111
instanton	4666666	11111
instantons	4666666	11111
insulating	5565555	11111
insulator	4555555	11111
insulators	4544444	11111
integer	5766766	11111
integrable	5778877	11111
integral	4676666	11111
integrals	4777677	11111
integration	3555455	01111
intense	4555555	11111
intensities	4555555	11111
intensity	4555555	11111
interacting	4555555	11111
interaction	4555555	11111
interactions	4555555	11111
interatomic	4555555	11111
interband	5655565	11111
intercalated	4777677	11111
intercalation	4877777	11111
interface	4666666	11111
interfaces	5666666	11111
interfacial	5666666	11111
interference	4555555	11111
interferometer	4555555	11111
interferometers	4544544	11111
interferometric	4555555	11111
interferometry	4555555	11111
interlayer	5666666	11111
intermediate	4655666	11111
intermetallic	4555655	11111
intermittency	5776777	11111
intermittent	4665655	11111
intermolecular	4545555	11111
internal	4544555	11111
interplay	4555555	11111
interpretation	4555555	11111
interstitial	4555555	11111
intersubband	5777777	11111
intrinsic	4555555	11111
invariance	4444444	10101
invariant	4555555	11111
inverse	4666666	11111
inversion	4555555	11111
investigated	4555555	11111
investigation	4555555	11111
investigations	4555555	11111
involving	3544444	11111
iodine	4556555	11111
ion	4555655	11111
ionic	4555555	11111
ionization	4555565	11111
ionized	5566666	11111
ions	4666666	11111
ir	4555545	11111
iron	3333333	00000
irradiated	3544454	01111
irradiation	4655555	11111
irreversibility	5776666	11111
irreversible	4656666	11111
is	4555555	11111
ising	3655555	11111
island	5666666	11111
islands	5565555	11111
isobaric	5544434	11000
isoelectronic	4666666	11111
isolated	4555555	11111
isomer	3333333	00000
isomeric	3344344	00000
isomers	3444444	01001
isoscalar	3666666	11111
isospin	3444444	00000
isotope	4565555	11111
isotopes	4334333	00000
